"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"279","edx/edx-submissions",18,7,79,8,9.875,"IssueCommentEvent",79,8,9.875,0.1
"280","fractalsoft/fractalsoft.org",1,1,64,3,21.33333,"IssueCommentEvent",64,3,21.33333,0.3
"281","htmlacademy-adaptive/149731-pink",20,1,67,3,22.33333,"PullRequestReviewCommentEvent",67,3,22.33333,0.3
"282","SCRYPTmail/scryptmail_old",1,1,9,6,1.5,"ForkEvent",9,6,1.5,0.2
"283","aasaanjobs/marketing-redirects",1,1,33,5,6.6,"MemberEvent",33,5,6.6,0.2
"284","hwb2201/spring-boot-jpa-summernote-image-upload-example",6,1,10,3,3.33333,"PushEvent",10,3,3.33333,0.3
"285","bugzilla/extensions-InlineHistory",8,1,10,3,3.33333,"CreateEvent",10,3,3.33333,0.3
"286","htmlacademy-adaptive/149731-pink",21,2,67,3,22.33333,"PushEvent",67,3,22.33333,0.3
"287","yana-ponomarova/SentenceSimplification",2,2,3,3,1,"ForkEvent",3,3,1,0.3
"288","SriramKeerthi/swagger-jersey2-jetty",3,3,6,6,1,"ForkEvent",6,6,1,0.2
"289","sperains/wxapp-exchange",2,1,12,4,3,"CreateEvent",12,4,3,0.3
"290","Mean-Street/2A_ProjetBD",2,1,130,5,26,"DeleteEvent",130,5,26,0.2
"291","lizardsystem/lizard-auth-client",127,5,476,6,79.33333,"IssueCommentEvent",476,6,79.33333,0.2
"292","aasaanjobs/marketing-redirects",1,1,33,5,6.6,"PublicEvent",33,5,6.6,0.2
"293","ArrogantBread/Trainingserver.Altis",2,1,110,3,36.66667,"IssuesEvent",110,3,36.66667,0.3
"294","jdarshanam/code",3,2,122,4,30.5,"CommitCommentEvent",122,4,30.5,0.3
"295","DaikiMaekawa/neovim.cpp",4,4,44,4,11,"WatchEvent",44,4,11,0.3
"296","htmlacademy-htmlcss/253889-sedona",18,3,94,4,23.5,"PullRequestEvent",94,4,23.5,0.3
"297","enridaga/dka-robo",28,4,28,4,7,"PushEvent",28,4,7,0.3
"298","lugavin/ssm",47,1,50,4,12.5,"PushEvent",50,4,12.5,0.3
"299","fk/select2-bootstrap-css",2,2,4,3,1.33333,"ForkEvent",4,3,1.33333,0.3
"300","iAmPlus/timestring",6,3,27,4,6.75,"PushEvent",27,4,6.75,0.3
"301","WorldOfWatson2016/lab3282",93,2,99,6,16.5,"PushEvent",99,6,16.5,0.2
"302","ashrafhealthme007/health-me-backend",4,1,20,5,4,"CreateEvent",20,5,4,0.2
"303","aniljava/darkforest-variations",2,1,21,3,7,"CreateEvent",21,3,7,0.3
"304","Vebto/BeMusic-Providers",8,1,20,7,2.85714,"CreateEvent",20,7,2.85714,0.1
"305","GNOME/sysprof",1,1,155,4,38.75,"DeleteEvent",155,4,38.75,0.3
"306","marvindanig/flippy.JS",9,3,93,3,31,"IssueCommentEvent",93,3,31,0.3
"307","GNOME/sysprof",1,1,155,4,38.75,"ForkEvent",155,4,38.75,0.3
"308","aasaanjobs/marketing-redirects",2,2,33,5,6.6,"ForkEvent",33,5,6.6,0.2
"309","SriramKeerthi/swagger-jersey2-jetty",1,1,6,6,1,"PushEvent",6,6,1,0.2
"310","iheartradio/happy-path",7,2,28,5,5.6,"PushEvent",28,5,5.6,0.2
"311","emccode/s3motion",3,3,7,5,1.4,"WatchEvent",7,5,1.4,0.2
"312","juju-solutions/ci-configurator",3,2,5,4,1.25,"CreateEvent",5,4,1.25,0.3
"313","iheartradio/happy-path",2,1,28,5,5.6,"CreateEvent",28,5,5.6,0.2
"314","BrambleXu/Kaggle_Ghost",1,1,50,3,16.66667,"DeleteEvent",50,3,16.66667,0.3
"315","htmlacademy-htmlcss/253889-sedona",1,1,94,4,23.5,"MemberEvent",94,4,23.5,0.3
"316","ashrafhealthme007/health-me-backend",7,3,20,5,4,"PullRequestEvent",20,5,4,0.2
"317","aniljava/darkforest-variations",1,1,21,3,7,"WatchEvent",21,3,7,0.3
"318","jrmuizel/GLZA",1,1,3,3,1,"PushEvent",3,3,1,0.3
"319","sbagdat/turkish_support",1,1,6,4,1.5,"CreateEvent",6,4,1.5,0.3
"320","ketjow4/NOV",1,1,73,4,18.25,"DeleteEvent",73,4,18.25,0.3
"321","ClarifaiChampions/website",2,2,4,3,1.33333,"ForkEvent",4,3,1.33333,0.3
"322","Code-by-practice/learning-js-taskrunners",1,1,6,3,2,"WatchEvent",6,3,2,0.3
"323","emccode/s3motion",1,1,7,5,1.4,"IssuesEvent",7,5,1.4,0.2
"324","amaljose96/ca_tathva16",2,1,6,3,2,"CreateEvent",6,3,2,0.3
"325","Mean-Street/2A_ProjetBD",3,2,130,5,26,"IssuesEvent",130,5,26,0.2
"326","marvindanig/flippy.JS",3,1,93,3,31,"ReleaseEvent",93,3,31,0.3
"327","hughsk/path-sort",4,1,8,3,2.66667,"IssuesEvent",8,3,2.66667,0.3
"328","Vebto/BeMusic-Providers",5,5,20,7,2.85714,"WatchEvent",20,7,2.85714,0.1
"329","sperains/wxapp-exchange",7,1,12,4,3,"PushEvent",12,4,3,0.3
"330","BrambleXu/Kaggle_Ghost",9,2,50,3,16.66667,"IssueCommentEvent",50,3,16.66667,0.3
"331","aniljava/darkforest-variations",14,1,21,3,7,"PushEvent",21,3,7,0.3
"332","windtoday/windtoday-search-backend",52,1,70,3,23.33333,"PushEvent",70,3,23.33333,0.3
"333","Code-by-practice/learning-js-taskrunners",1,1,6,3,2,"ForkEvent",6,3,2,0.3
"334","Learn-Algorithm/Learn-Algorithm",9,9,22,20,1.1,"ForkEvent",22,20,1.1,0.1
"335","tanishqaggarwal/gset-robotics",154,4,160,4,40,"PushEvent",160,4,40,0.3
"336","edx/edx-submissions",17,2,79,8,9.875,"PushEvent",79,8,9.875,0.1
"337","WhoIsAA/ApkPatchDemo",1,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"338","NeoCat/sl_on_touchbar",16,16,23,18,1.27778,"WatchEvent",23,18,1.27778,0.1
"339","BrambleXu/Kaggle_Ghost",5,1,50,3,16.66667,"CreateEvent",50,3,16.66667,0.3
"340","WhoIsAA/ApkPatchDemo",2,1,5,3,1.66667,"CreateEvent",5,3,1.66667,0.3
"341","AOSP-RRO/platform_frameworks_native",7,1,45,12,3.75,"DeleteEvent",45,12,3.75,0.1
"342","uppsala-university/infoglue",4,2,172,3,57.33333,"DeleteEvent",172,3,57.33333,0.3
"343","heropunch/cyberdeck",1,1,10,4,2.5,"PullRequestEvent",10,4,2.5,0.3
"344","httpete-ire/typer",2,2,18,10,1.8,"IssueCommentEvent",18,10,1.8,0.1
"345","ketjow4/NOV",5,1,73,4,18.25,"CommitCommentEvent",73,4,18.25,0.3
"346","Code-by-practice/learning-js-taskrunners",2,1,6,3,2,"PushEvent",6,3,2,0.3
"347","wet-boew/spring-boot-thymeleaf",1,1,41,5,8.2,"DeleteEvent",41,5,8.2,0.2
"348","blb451/tahunter",2,1,30,3,10,"MemberEvent",30,3,10,0.3
"349","developmentseed/map-egypt-input",2,1,83,4,20.75,"IssueCommentEvent",83,4,20.75,0.3
"350","edx/edx-submissions",17,3,79,8,9.875,"PullRequestReviewCommentEvent",79,8,9.875,0.1
"351","punkave/apostrophe-sandbox",3,3,123,17,7.23529,"ForkEvent",123,17,7.23529,0.1
"352","qpliu/qrencode-go",1,1,13,11,1.18182,"PushEvent",13,11,1.18182,0.1
"353","phen0menal/m4800-hackintosh",30,1,36,5,7.2,"PushEvent",36,5,7.2,0.2
"354","nexusdev/ds-actor",2,2,10,4,2.5,"WatchEvent",10,4,2.5,0.3
"355","yuan1/YTheme",6,6,9,8,1.125,"WatchEvent",9,8,1.125,0.1
"356","WorldOfWatson2016/lab3282",2,2,99,6,16.5,"CreateEvent",99,6,16.5,0.2
"357","drakecooperdigital/jrsimp.goodchoices",2,1,57,3,19,"MemberEvent",57,3,19,0.3
"358","sperains/wxapp-exchange",1,1,12,4,3,"ForkEvent",12,4,3,0.3
"359","emccode/s3motion",2,2,7,5,1.4,"ForkEvent",7,5,1.4,0.2
"360","jeongQ/ener",9,3,14,3,4.66667,"PushEvent",14,3,4.66667,0.3
"361","NeoCat/sl_on_touchbar",4,1,23,18,1.27778,"PushEvent",23,18,1.27778,0.1
"362","SCRYPTmail/scryptmail_old",3,3,9,6,1.5,"WatchEvent",9,6,1.5,0.2
"363","actorapp/matrix-amqp-bridge",2,1,6,5,1.2,"CreateEvent",6,5,1.2,0.2
"364","lizardsystem/lizard-auth-client",26,4,476,6,79.33333,"DeleteEvent",476,6,79.33333,0.2
"365","developmentseed/map-egypt-input",3,2,83,4,20.75,"IssuesEvent",83,4,20.75,0.3
"366","jdarshanam/code",1,1,122,4,30.5,"MemberEvent",122,4,30.5,0.3
"367","WhoIsAA/ApkPatchDemo",1,1,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"368","cusol/taller-python",2,1,8,3,2.66667,"CreateEvent",8,3,2.66667,0.3
"369","SCRYPTmail/scryptmail_old",3,2,9,6,1.5,"IssueCommentEvent",9,6,1.5,0.2
"370","Splizard/minetest-mod-lifter",8,2,26,5,5.2,"IssueCommentEvent",26,5,5.2,0.2
"371","jrmuizel/GLZA",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"372","cristinabuenahora/WikiTrends",1,1,62,3,20.66667,"ForkEvent",62,3,20.66667,0.3
"373","JaysGitLab/cs-5541-git-lab-2-mattsGitHub123",3,1,6,3,2,"PushEvent",6,3,2,0.3
"374","nexusdev/ds-actor",3,2,10,4,2.5,"PushEvent",10,4,2.5,0.3
"375","httpete-ire/typer",1,1,18,10,1.8,"PushEvent",18,10,1.8,0.1
"376","wu6660563/MybatisGenerator",2,1,12,4,3,"CreateEvent",12,4,3,0.3
"377","beeduck/CSUNSearch",1,1,21,3,7,"DeleteEvent",21,3,7,0.3
"378","edx/edx-submissions",2,2,79,8,9.875,"DeleteEvent",79,8,9.875,0.1
"379","jdarshanam/code",3,2,122,4,30.5,"IssueCommentEvent",122,4,30.5,0.3
"380","punkave/apostrophe-sandbox",45,3,123,17,7.23529,"PushEvent",123,17,7.23529,0.1
"381","lealone/Lealone.x",10,10,16,16,1,"WatchEvent",16,16,1,0.1
"382","cusol/taller-python",1,1,8,3,2.66667,"WatchEvent",8,3,2.66667,0.3
"383","phen0menal/m4800-hackintosh",4,4,36,5,7.2,"WatchEvent",36,5,7.2,0.2
"384","iAmPlus/timestring",5,1,27,4,6.75,"CreateEvent",27,4,6.75,0.3
"385","drakecooperdigital/jrsimp.goodchoices",7,2,57,3,19,"CreateEvent",57,3,19,0.3
"386","jeongQ/ener",3,1,14,3,4.66667,"CreateEvent",14,3,4.66667,0.3
"387","ketjow4/NOV",2,1,73,4,18.25,"MemberEvent",73,4,18.25,0.3
"388","kamiryu-sama/Radio",2,1,16,3,5.33333,"MemberEvent",16,3,5.33333,0.3
"389","uppsala-university/infoglue",1,1,172,3,57.33333,"ForkEvent",172,3,57.33333,0.3
"390","Terasology/WoodAndStone",1,1,36,5,7.2,"ForkEvent",36,5,7.2,0.2
"391","spendnetwork/contracts_etl",3,2,7,3,2.33333,"PushEvent",7,3,2.33333,0.3
"392","lizardsystem/lizard-auth-client",163,5,476,6,79.33333,"PushEvent",476,6,79.33333,0.2
"393","fractalsoft/fractalsoft.org",9,2,64,3,21.33333,"CreateEvent",64,3,21.33333,0.3
"394","lizardsystem/lizard-auth-client",10,2,476,6,79.33333,"IssuesEvent",476,6,79.33333,0.2
"395","zahidcserana/golf",2,1,129,3,43,"MemberEvent",129,3,43,0.3
"396","interledgerjs/ilp-plugin-ethereum",2,1,19,5,3.8,"PullRequestEvent",19,5,3.8,0.2
"397","emccode/s3motion",1,1,7,5,1.4,"IssueCommentEvent",7,5,1.4,0.2
"398","evanrinehart/lowgl",1,1,15,4,3.75,"ForkEvent",15,4,3.75,0.3
"399","jdarshanam/code",3,3,122,4,30.5,"ForkEvent",122,4,30.5,0.3
"400","paperlesspost/swift-style-guide",1,1,6,3,2,"PushEvent",6,3,2,0.3
"401","drakecooperdigital/jrsimp.goodchoices",44,2,57,3,19,"PushEvent",57,3,19,0.3
"402","drakecooperdigital/jrsimp.goodchoices",4,1,57,3,19,"PullRequestEvent",57,3,19,0.3
"403","wet-boew/spring-boot-thymeleaf",12,3,41,5,8.2,"PullRequestEvent",41,5,8.2,0.2
"404","paperlesspost/swift-style-guide",2,2,6,3,2,"IssueCommentEvent",6,3,2,0.3
