"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"285","spacemonkeygo/monkit",3,1,389,271,1.43542,"CreateEvent",389,271,1.43542,0
"286","juancarlospaco/anglerfish",1,1,413,161,2.56522,"DeleteEvent",413,161,2.56522,0
"287","Armax/Pokemon-GO-node-api",307,124,2972,1419,2.09443,"IssuesEvent",2972,1419,2.09443,0
"288","Arduboy/Arduboy",8,5,249,64,3.89063,"IssuesEvent",249,64,3.89063,0
"289","zachscrivena/simple-resume-cv",4,2,84,59,1.42373,"IssuesEvent",84,59,1.42373,0
"290","jessesquires/DefaultStringConvertible",1,1,116,20,5.8,"MemberEvent",116,20,5.8,0
"291","futurepress/epub.js",1,1,827,364,2.27198,"ReleaseEvent",827,364,2.27198,0
"292","OWASP/railsgoat",43,4,192,75,2.56,"IssueCommentEvent",192,75,2.56,0
"293","globalizejs/react-globalize",1,1,78,30,2.6,"PullRequestReviewCommentEvent",78,30,2.6,0
"294","todc/todc-bootstrap",18,18,110,79,1.39241,"ForkEvent",110,79,1.39241,0
"295","plusvic/yara",11,1,65,42,1.54762,"PushEvent",65,42,1.54762,0
"296","NuxiNL/cloudlibc",19,19,330,24,13.75,"WatchEvent",330,24,13.75,0
"297","romainguy/google-io-2014",53,53,69,68,1.01471,"WatchEvent",69,68,1.01471,0
"298","BVLC/caffe",4998,4814,12799,8151,1.57024,"WatchEvent",12799,8151,1.57024,0
"299","omega8cc/boa",4,1,1580,96,16.45833,"CreateEvent",1580,96,16.45833,0
"300","mbakeranalecta/sam",87,2,364,28,13,"IssuesEvent",364,28,13,0
"301","philcali/cronish",3,3,39,24,1.625,"IssuesEvent",39,24,1.625,0
"302","GetStream/Stream-Example-Android",3,3,33,30,1.1,"IssuesEvent",33,30,1.1,0
"303","vitorabner/decoraki",36,1,219,60,3.65,"PullRequestEvent",219,60,3.65,0
"304","Arduboy/Arduboy",99,10,249,64,3.89063,"IssueCommentEvent",249,64,3.89063,0
"305","omega8cc/boa",759,65,1580,96,16.45833,"IssueCommentEvent",1580,96,16.45833,0
"306","jweisbeck/Crossword",5,5,21,21,1,"ForkEvent",21,21,1,0
"307","beworker/tinymachine",2,2,28,25,1.12,"ForkEvent",28,25,1.12,0
"308","nishanths/zoom.js",96,94,124,95,1.30526,"WatchEvent",124,95,1.30526,0
"309","scrapinghub/shub",15,3,332,34,9.76471,"DeleteEvent",332,34,9.76471,0
"310","w446108264/AndroidEmoji",9,1,117,68,1.72059,"DeleteEvent",117,68,1.72059,0
"311","zachscrivena/simple-resume-cv",4,1,84,59,1.42373,"ReleaseEvent",84,59,1.42373,0
"312","w446108264/AndroidEmoji",12,1,117,68,1.72059,"ReleaseEvent",117,68,1.72059,0
"313","cs109Alabs/project_resources",4,3,100,73,1.36986,"PullRequestEvent",100,73,1.36986,0
"314","vitorabner/decoraki",2,1,219,60,3.65,"IssueCommentEvent",219,60,3.65,0
"315","PagerDuty/go-pagerduty",58,13,268,53,5.0566,"IssueCommentEvent",268,53,5.0566,0
"316","soruly/whatanime.ga",14,4,409,322,1.27019,"IssueCommentEvent",409,322,1.27019,0
"317","scrapinghub/shub",53,9,332,34,9.76471,"PullRequestReviewCommentEvent",332,34,9.76471,0
"318","hypriot/rpi-node",10,10,64,27,2.37037,"ForkEvent",64,27,2.37037,0
"319","joshuaslate/saas-tutorial",12,12,42,41,1.02439,"ForkEvent",42,41,1.02439,0
"320","mackenziechild/raddit",24,24,58,55,1.05455,"ForkEvent",58,55,1.05455,0
"321","mirror/jdownloader",205,1,226,21,10.7619,"PushEvent",226,21,10.7619,0
"322","hojberg/cssarrowplease",1,1,131,121,1.08264,"PushEvent",131,121,1.08264,0
"323","shibbir/generator-angular2-typescript",31,31,187,47,3.97872,"WatchEvent",187,47,3.97872,0
"324","OWASP/railsgoat",1,1,192,75,2.56,"CreateEvent",192,75,2.56,0
"325","w446108264/AndroidEmoji",1,1,117,68,1.72059,"IssuesEvent",117,68,1.72059,0
"326","masterzen/winrm",9,6,127,36,3.52778,"IssuesEvent",127,36,3.52778,0
"327","jamesmontemagno/Hanselman.Forms",1,1,212,182,1.16484,"MemberEvent",212,182,1.16484,0
"328","webpack/jshint-loader",29,10,80,24,3.33333,"IssueCommentEvent",80,24,3.33333,0
"329","Armax/Pokemon-GO-node-api",18,11,2972,1419,2.09443,"CommitCommentEvent",2972,1419,2.09443,0
"330","UPOD-2016/UPOD",35,7,804,40,20.1,"CommitCommentEvent",804,40,20.1,0
"331","VictorAlbertos/Mockery",7,7,181,109,1.66055,"ForkEvent",181,109,1.66055,0
"332","lishengzxc/bblog",2,1,99,66,1.5,"PushEvent",99,66,1.5,0
"333","NuxiNL/cloudlibc",251,1,330,24,13.75,"PushEvent",330,24,13.75,0
"334","i5ting/githubrank",1,1,27,23,1.17391,"PushEvent",27,23,1.17391,0
"335","w446108264/AndroidEmoji",58,57,117,68,1.72059,"WatchEvent",117,68,1.72059,0
"336","VictorAlbertos/Mockery",105,105,181,109,1.66055,"WatchEvent",181,109,1.66055,0
"337","masterzen/winrm",1,1,127,36,3.52778,"CreateEvent",127,36,3.52778,0
"338","dannyvankooten/PHP-Router",8,1,173,76,2.27632,"DeleteEvent",173,76,2.27632,0
"339","juancarlospaco/anglerfish",32,5,413,161,2.56522,"IssuesEvent",413,161,2.56522,0
"340","lintweaker/xmos-native-dsd",102,17,144,26,5.53846,"IssueCommentEvent",144,26,5.53846,0
"341","lishengzxc/bblog",3,3,99,66,1.5,"ForkEvent",99,66,1.5,0
"342","soruly/whatanime.ga",29,29,409,322,1.27019,"ForkEvent",409,322,1.27019,0
"343","NetEase/arrow",10,10,28,24,1.16667,"ForkEvent",28,24,1.16667,0
"344","learn-co-students/tic-tac-toe-rb-cb-000",20,20,41,21,1.95238,"ForkEvent",41,21,1.95238,0
"345","janestreet/jenga",1,1,98,34,2.88235,"CreateEvent",98,34,2.88235,0
"346","globalizejs/react-globalize",6,1,78,30,2.6,"CreateEvent",78,30,2.6,0
"347","sup-heliotrope/sup",1,1,90,74,1.21622,"GollumEvent",90,74,1.21622,0
"348","futurepress/epub.js",134,54,827,364,2.27198,"IssuesEvent",827,364,2.27198,0
"349","velyan/Mark",3,2,171,85,2.01176,"IssuesEvent",171,85,2.01176,0
"350","Shopify/ejson",4,2,169,109,1.55046,"IssuesEvent",169,109,1.55046,0
"351","sup-heliotrope/sup",4,4,90,74,1.21622,"PullRequestEvent",90,74,1.21622,0
"352","jessesquires/DefaultStringConvertible",2,2,116,20,5.8,"ForkEvent",116,20,5.8,0
"353","awslabs/apn-blog",20,20,78,51,1.52941,"ForkEvent",78,51,1.52941,0
"354","masterzen/winrm",4,1,127,36,3.52778,"PushEvent",127,36,3.52778,0
"355","mirror/jdownloader",12,12,226,21,10.7619,"WatchEvent",226,21,10.7619,0
"356","andrewbanchich/forty-jekyll-theme",20,20,102,76,1.34211,"WatchEvent",102,76,1.34211,0
"357","janestreet/jenga",18,18,98,34,2.88235,"WatchEvent",98,34,2.88235,0
"358","tianshaojie/android-code-style",15,14,27,22,1.22727,"WatchEvent",27,22,1.22727,0
"359","less/less-plugin-autoprefix",25,25,30,28,1.07143,"WatchEvent",30,28,1.07143,0
"360","mbakeranalecta/sam",13,1,364,28,13,"DeleteEvent",364,28,13,0
"361","awslabs/apn-blog",2,2,78,51,1.52941,"IssuesEvent",78,51,1.52941,0
"362","elastic/elasticsearch-js",104,59,852,525,1.62286,"IssuesEvent",852,525,1.62286,0
"363","jltmtz/local-search-quantization",1,1,49,40,1.225,"PublicEvent",49,40,1.225,0
"364","joshvillbrandt/goprohero",8,8,69,49,1.40816,"ForkEvent",69,49,1.40816,0
"365","donadigo/elementary-ide",3,3,155,29,5.34483,"ForkEvent",155,29,5.34483,0
"366","beworker/tinymachine",22,22,28,25,1.12,"WatchEvent",28,25,1.12,0
"367","gaohuang/SnapshotEnsemble",2,1,77,63,1.22222,"CreateEvent",77,63,1.22222,0
"368","donadigo/elementary-ide",2,1,155,29,5.34483,"CreateEvent",155,29,5.34483,0
"369","nm-l2tp/network-manager-l2tp",161,26,388,103,3.76699,"IssueCommentEvent",388,103,3.76699,0
"370","Arduboy/Arduboy",16,14,249,64,3.89063,"ForkEvent",249,64,3.89063,0
"371","vitorabner/decoraki",4,4,219,60,3.65,"ForkEvent",219,60,3.65,0
"372","danielcastelao/ExFinalParte3",28,25,34,26,1.30769,"ForkEvent",34,26,1.30769,0
"373","gaohuang/SnapshotEnsemble",10,2,77,63,1.22222,"PushEvent",77,63,1.22222,0
"374","CANopenNode/CANopenSocket",6,1,33,20,1.65,"PushEvent",33,20,1.65,0
"375","jltmtz/local-search-quantization",1,1,49,40,1.225,"PushEvent",49,40,1.225,0
"376","evercode1/view-maker",2,1,78,63,1.2381,"CreateEvent",78,63,1.2381,0
"377","salesforce-ux/design-system-ios",8,4,158,23,6.86957,"CreateEvent",158,23,6.86957,0
"378","Armax/Pokemon-GO-node-api",2,1,2972,1419,2.09443,"MemberEvent",2972,1419,2.09443,0
"379","hypriot/rpi-node",9,5,64,27,2.37037,"IssueCommentEvent",64,27,2.37037,0
"380","shibbir/generator-angular2-typescript",41,8,187,47,3.97872,"IssueCommentEvent",187,47,3.97872,0
"381","elastic/elasticsearch-js",177,68,852,525,1.62286,"IssueCommentEvent",852,525,1.62286,0
"382","cydparser/spacemacs-intero",19,5,87,46,1.8913,"IssueCommentEvent",87,46,1.8913,0
"383","i5ting/githubrank",6,6,27,23,1.17391,"ForkEvent",27,23,1.17391,0
"384","mattbrictson/airbrussh",9,9,131,48,2.72917,"ForkEvent",131,48,2.72917,0
"385","jltmtz/local-search-quantization",8,8,49,40,1.225,"ForkEvent",49,40,1.225,0
"386","lintweaker/xmos-native-dsd",14,1,144,26,5.53846,"PushEvent",144,26,5.53846,0
"387","rancher/community-catalog",140,8,1463,366,3.99727,"PushEvent",1463,366,3.99727,0
"388","Arduboy/Arduboy",47,45,249,64,3.89063,"WatchEvent",249,64,3.89063,0
"389","vitorabner/decoraki",57,57,219,60,3.65,"WatchEvent",219,60,3.65,0
"390","evercode1/view-maker",57,56,78,63,1.2381,"WatchEvent",78,63,1.2381,0
"391","jayli/jayli.github.com",93,87,130,108,1.2037,"WatchEvent",130,108,1.2037,0
"392","NetEase/arrow",13,13,28,24,1.16667,"WatchEvent",28,24,1.16667,0
"393","shibbir/generator-angular2-typescript",37,13,187,47,3.97872,"IssuesEvent",187,47,3.97872,0
"394","OWASP/railsgoat",17,3,192,75,2.56,"IssuesEvent",192,75,2.56,0
"395","gaohuang/SnapshotEnsemble",1,1,77,63,1.22222,"MemberEvent",77,63,1.22222,0
"396","scrapinghub/shub",7,2,332,34,9.76471,"ReleaseEvent",332,34,9.76471,0
"397","Hyrules/WinHue3",17,1,600,56,10.71429,"PullRequestEvent",600,56,10.71429,0
"398","mbakeranalecta/sam",98,2,364,28,13,"IssueCommentEvent",364,28,13,0
"399","lintweaker/xmos-native-dsd",1,1,144,26,5.53846,"CommitCommentEvent",144,26,5.53846,0
"400","rancher/community-catalog",99,29,1463,366,3.99727,"PullRequestReviewCommentEvent",1463,366,3.99727,0
"401","scrapinghub/shub",9,8,332,34,9.76471,"ForkEvent",332,34,9.76471,0
"402","nishanths/zoom.js",3,3,124,95,1.30526,"ForkEvent",124,95,1.30526,0
"403","BVLC/caffe",2940,2840,12799,8151,1.57024,"ForkEvent",12799,8151,1.57024,0
"404","Hyrules/WinHue3",145,1,600,56,10.71429,"PushEvent",600,56,10.71429,0
"405","openssh/openssh-portable",141,1,375,181,2.07182,"PushEvent",375,181,2.07182,0
"406","CarlRaymond/jquery.cardswipe",10,10,49,23,2.13043,"WatchEvent",49,23,2.13043,0
"407","Ensembles/ert",8,2,1488,29,51.31034,"DeleteEvent",1488,29,51.31034,0
"408","XAM-Consulting/SlideOverKit",35,15,169,80,2.1125,"IssuesEvent",169,80,2.1125,0
"409","VictorAlbertos/Mockery",6,2,181,109,1.66055,"IssuesEvent",181,109,1.66055,0
"410","awslabs/apn-blog",1,1,78,51,1.52941,"MemberEvent",78,51,1.52941,0
"411","vitorabner/decoraki",1,1,219,60,3.65,"PublicEvent",219,60,3.65,0
"412","Arduboy/Arduboy",29,5,249,64,3.89063,"PullRequestEvent",249,64,3.89063,0
"413","vkiryukhin/jsonfn",9,3,55,29,1.89655,"IssueCommentEvent",55,29,1.89655,0
"414","evercode1/view-maker",4,2,78,63,1.2381,"IssueCommentEvent",78,63,1.2381,0
"415","CarlRaymond/jquery.cardswipe",7,3,49,23,2.13043,"IssueCommentEvent",49,23,2.13043,0
"416","arun-gupta/docker-images",3,2,99,72,1.375,"PullRequestReviewCommentEvent",99,72,1.375,0
"417","futurepress/epub.js",5,2,827,364,2.27198,"PullRequestReviewCommentEvent",827,364,2.27198,0
"418","andrewbanchich/forty-jekyll-theme",69,60,102,76,1.34211,"ForkEvent",102,76,1.34211,0
"419","liangshixing/mvvmdemo",16,16,74,60,1.23333,"ForkEvent",74,60,1.23333,0
"420","Ensembles/ert",253,7,1488,29,51.31034,"PushEvent",1488,29,51.31034,0
"421","ledger/ledger",40,4,449,300,1.49667,"PushEvent",449,300,1.49667,0
"422","PagerDuty/go-pagerduty",35,2,268,53,5.0566,"PushEvent",268,53,5.0566,0
"423","webpack/jshint-loader",4,1,80,24,3.33333,"PushEvent",80,24,3.33333,0
"424","UPOD-2016/UPOD",722,40,804,40,20.1,"PushEvent",804,40,20.1,0
"425","Ensembles/ert",8,8,1488,29,51.31034,"WatchEvent",1488,29,51.31034,0
"426","GetStream/Stream-Example-Android",27,27,33,30,1.1,"WatchEvent",33,30,1.1,0
"427","andrewbanchich/forty-jekyll-theme",1,1,102,76,1.34211,"CreateEvent",102,76,1.34211,0
"428","vkiryukhin/jsonfn",2,1,55,29,1.89655,"CreateEvent",55,29,1.89655,0
"429","learn-co-students/tic-tac-toe-rb-cb-000",3,1,41,21,1.95238,"CreateEvent",41,21,1.95238,0
"430","haiwen/seafile-server-installer-cn",5,2,90,32,2.8125,"DeleteEvent",90,32,2.8125,0
"431","salesforce-ux/design-system-ios",3,2,158,23,6.86957,"DeleteEvent",158,23,6.86957,0
"432","BVLC/caffe",113,38,12799,8151,1.57024,"GollumEvent",12799,8151,1.57024,0
"433","janestreet/jenga",12,6,98,34,2.88235,"IssuesEvent",98,34,2.88235,0
"434","XAM-Consulting/SlideOverKit",1,1,169,80,2.1125,"PullRequestEvent",169,80,2.1125,0
"435","zachscrivena/simple-resume-cv",1,1,84,59,1.42373,"IssueCommentEvent",84,59,1.42373,0
"436","spacemonkeygo/monkit",26,4,389,271,1.43542,"IssueCommentEvent",389,271,1.43542,0
"437","omega8cc/boa",3,2,1580,96,16.45833,"CommitCommentEvent",1580,96,16.45833,0
"438","elastic/elasticsearch-js",2,2,852,525,1.62286,"CommitCommentEvent",852,525,1.62286,0
"439","plusvic/yara",9,9,65,42,1.54762,"ForkEvent",65,42,1.54762,0
"440","mbakeranalecta/sam",127,1,364,28,13,"PushEvent",364,28,13,0
"441","scrapinghub/shub",56,3,332,34,9.76471,"PushEvent",332,34,9.76471,0
"442","jweisbeck/Crossword",15,15,21,21,1,"WatchEvent",21,21,1,0
"443","laktak/vanilla-chrome",21,21,22,22,1,"WatchEvent",22,22,1,0
"444","spacemonkeygo/monkit",267,263,389,271,1.43542,"WatchEvent",389,271,1.43542,0
"445","futurepress/epub.js",11,1,827,364,2.27198,"CreateEvent",827,364,2.27198,0
"446","nm-l2tp/network-manager-l2tp",1,1,388,103,3.76699,"DeleteEvent",388,103,3.76699,0
"447","bev-a-tron/MyFlaskTutorial",1,1,95,87,1.09195,"IssuesEvent",95,87,1.09195,0
"448","plusvic/yara",4,3,65,42,1.54762,"IssuesEvent",65,42,1.54762,0
"449","hypriot/rpi-node",5,4,64,27,2.37037,"IssuesEvent",64,27,2.37037,0
"450","omega8cc/boa",253,58,1580,96,16.45833,"IssuesEvent",1580,96,16.45833,0
"451","dannyvankooten/PHP-Router",1,1,173,76,2.27632,"MemberEvent",173,76,2.27632,0
"452","GetStream/Stream-Example-Android",1,1,33,30,1.1,"PublicEvent",33,30,1.1,0
"453","donadigo/elementary-ide",7,2,155,29,5.34483,"PullRequestEvent",155,29,5.34483,0
"454","VISIONAI/clouddream",4,3,33,29,1.13793,"IssueCommentEvent",33,29,1.13793,0
"455","GetStream/Stream-Example-Android",1,1,33,30,1.1,"IssueCommentEvent",33,30,1.1,0
"456","plusvic/yara",33,31,65,42,1.54762,"WatchEvent",65,42,1.54762,0
"457","salesforce-ux/design-system-ios",12,12,158,23,6.86957,"WatchEvent",158,23,6.86957,0
"458","openssh/openssh-portable",104,102,375,181,2.07182,"WatchEvent",375,181,2.07182,0
"459","PagerDuty/go-pagerduty",15,1,268,53,5.0566,"CreateEvent",268,53,5.0566,0
"460","dannyvankooten/PHP-Router",11,1,173,76,2.27632,"CreateEvent",173,76,2.27632,0
"461","w446108264/AndroidEmoji",13,1,117,68,1.72059,"CreateEvent",117,68,1.72059,0
"462","elastic/elasticsearch-js",14,5,852,525,1.62286,"CreateEvent",852,525,1.62286,0
"463","jessesquires/DefaultStringConvertible",5,1,116,20,5.8,"DeleteEvent",116,20,5.8,0
"464","OWASP/railsgoat",1,1,192,75,2.56,"DeleteEvent",192,75,2.56,0
"465","omega8cc/boa",3,3,1580,96,16.45833,"GollumEvent",1580,96,16.45833,0
"466","CarlRaymond/jquery.cardswipe",6,3,49,23,2.13043,"IssuesEvent",49,23,2.13043,0
"467","soruly/whatanime.ga",9,4,409,322,1.27019,"IssuesEvent",409,322,1.27019,0
"468","VictorAlbertos/Mockery",5,1,181,109,1.66055,"ReleaseEvent",181,109,1.66055,0
"469","velyan/Mark",8,1,171,85,2.01176,"PullRequestEvent",171,85,2.01176,0
"470","VISIONAI/clouddream",1,1,33,29,1.13793,"PullRequestEvent",33,29,1.13793,0
"471","omega8cc/boa",23,4,1580,96,16.45833,"PullRequestEvent",1580,96,16.45833,0
"472","mackenziechild/raddit",1,1,58,55,1.05455,"PullRequestEvent",58,55,1.05455,0
"473","jessesquires/DefaultStringConvertible",12,2,116,20,5.8,"PullRequestReviewCommentEvent",116,20,5.8,0
"474","ApsOps/filebeat-kubernetes",6,6,44,36,1.22222,"ForkEvent",44,36,1.22222,0
"475","rancher/community-catalog",266,229,1463,366,3.99727,"ForkEvent",1463,366,3.99727,0
"476","npm/nopt",7,7,107,42,2.54762,"ForkEvent",107,42,2.54762,0
"477","UPOD-2016/UPOD",4,4,804,40,20.1,"ForkEvent",804,40,20.1,0
"478","SafeBreach-Labs/pacdoor",29,28,131,120,1.09167,"ForkEvent",131,120,1.09167,0
"479","bev-a-tron/MyFlaskTutorial",1,1,95,87,1.09195,"PushEvent",95,87,1.09195,0
"480","thoughtbot/cities",7,7,55,22,2.5,"WatchEvent",55,22,2.5,0
"481","codekirei/node-multispinner",22,21,33,24,1.375,"WatchEvent",33,24,1.375,0
"482","jltmtz/local-search-quantization",35,33,49,40,1.225,"WatchEvent",49,40,1.225,0
"483","cydparser/spacemacs-intero",39,39,87,46,1.8913,"WatchEvent",87,46,1.8913,0
"484","saronic/ListViewExer",2,1,24,22,1.09091,"CreateEvent",24,22,1.09091,0
"485","CANopenNode/CANopenSocket",2,1,33,20,1.65,"DeleteEvent",33,20,1.65,0
"486","ilpianista/arch-audit",3,1,296,130,2.27692,"DeleteEvent",296,130,2.27692,0
"487","Ensembles/ert",45,7,1488,29,51.31034,"IssuesEvent",1488,29,51.31034,0
"488","multunus/onemdm-server",7,2,45,26,1.73077,"IssuesEvent",45,26,1.73077,0
"489","jessesquires/DefaultStringConvertible",2,1,116,20,5.8,"ReleaseEvent",116,20,5.8,0
"490","UPOD-2016/UPOD",4,2,804,40,20.1,"PullRequestEvent",804,40,20.1,0
"491","awslabs/apn-blog",7,3,78,51,1.52941,"IssueCommentEvent",78,51,1.52941,0
"492","Shopify/ejson",3,3,169,109,1.55046,"CommitCommentEvent",169,109,1.55046,0
"493","Armax/Pokemon-GO-node-api",355,338,2972,1419,2.09443,"ForkEvent",2972,1419,2.09443,0
"494","futurepress/epub.js",98,96,827,364,2.27198,"ForkEvent",827,364,2.27198,0
"495","dannyvankooten/PHP-Router",19,19,173,76,2.27632,"ForkEvent",173,76,2.27632,0
"496","spacemonkeygo/monkit",63,5,389,271,1.43542,"PushEvent",389,271,1.43542,0
"497","mbakeranalecta/sam",27,26,364,28,13,"WatchEvent",364,28,13,0
"498","hypriot/rpi-node",4,1,64,27,2.37037,"CreateEvent",64,27,2.37037,0
"499","todc/todc-bootstrap",1,1,110,79,1.39241,"CreateEvent",110,79,1.39241,0
"500","UPOD-2016/UPOD",7,4,804,40,20.1,"IssuesEvent",804,40,20.1,0
"501","sup-heliotrope/sup",13,11,90,74,1.21622,"IssuesEvent",90,74,1.21622,0
"502","globalizejs/react-globalize",4,2,78,30,2.6,"IssuesEvent",78,30,2.6,0
"503","OWASP/railsgoat",22,7,192,75,2.56,"PullRequestEvent",192,75,2.56,0
"504","UPOD-2016/UPOD",7,4,804,40,20.1,"IssueCommentEvent",804,40,20.1,0
"505","romainguy/google-io-2014",16,16,69,68,1.01471,"ForkEvent",69,68,1.01471,0
"506","PagerDuty/go-pagerduty",25,22,268,53,5.0566,"ForkEvent",268,53,5.0566,0
"507","w446108264/AndroidEmoji",18,18,117,68,1.72059,"ForkEvent",117,68,1.72059,0
"508","BVLC/caffe",149,5,12799,8151,1.57024,"PushEvent",12799,8151,1.57024,0
"509","jiahaog/Revenant",17,17,23,20,1.15,"WatchEvent",23,20,1.15,0
"510","cs109Alabs/project_resources",2,2,100,73,1.36986,"WatchEvent",100,73,1.36986,0
"511","plusvic/yara",1,1,65,42,1.54762,"CreateEvent",65,42,1.54762,0
"512","XAM-Consulting/SlideOverKit",3,1,169,80,2.1125,"CreateEvent",169,80,2.1125,0
"513","todc/todc-bootstrap",4,3,110,79,1.39241,"IssuesEvent",110,79,1.39241,0
"514","donadigo/elementary-ide",14,3,155,29,5.34483,"IssuesEvent",155,29,5.34483,0
"515","jessesquires/DefaultStringConvertible",8,2,116,20,5.8,"PullRequestEvent",116,20,5.8,0
"516","plusvic/yara",6,3,65,42,1.54762,"IssueCommentEvent",65,42,1.54762,0
"517","w446108264/AndroidEmoji",6,1,117,68,1.72059,"PushEvent",117,68,1.72059,0
"518","LiuLang/kwplayer",34,34,55,48,1.14583,"WatchEvent",55,48,1.14583,0
"519","joshuaslate/saas-tutorial",28,28,42,41,1.02439,"WatchEvent",42,41,1.02439,0
"520","juancarlospaco/anglerfish",157,157,413,161,2.56522,"WatchEvent",413,161,2.56522,0
"521","PagerDuty/go-pagerduty",27,26,268,53,5.0566,"WatchEvent",268,53,5.0566,0
"522","multunus/onemdm-server",17,17,45,26,1.73077,"WatchEvent",45,26,1.73077,0
"523","Hyrules/WinHue3",19,1,600,56,10.71429,"CreateEvent",600,56,10.71429,0
"524","Shopify/ejson",6,3,169,109,1.55046,"DeleteEvent",169,109,1.55046,0
"525","futurepress/epub.js",11,1,827,364,2.27198,"GollumEvent",827,364,2.27198,0
"526","todc/todc-bootstrap",1,1,110,79,1.39241,"ReleaseEvent",110,79,1.39241,0
"527","rancher/community-catalog",360,79,1463,366,3.99727,"PullRequestEvent",1463,366,3.99727,0
"528","thoughtbot/cities",4,4,55,22,2.5,"ForkEvent",55,22,2.5,0
"529","ApsOps/filebeat-kubernetes",4,1,44,36,1.22222,"PushEvent",44,36,1.22222,0
"530","klange/nyancat",2,1,91,83,1.09639,"PushEvent",91,83,1.09639,0
"531","ax5ui/ax5ui-grid",202,2,392,27,14.51852,"PushEvent",392,27,14.51852,0
"532","mattbrictson/airbrussh",6,1,131,48,2.72917,"CreateEvent",131,48,2.72917,0
"533","nm-l2tp/network-manager-l2tp",5,1,388,103,3.76699,"GollumEvent",388,103,3.76699,0
"534","hojberg/cssarrowplease",2,2,131,121,1.08264,"IssuesEvent",131,121,1.08264,0
"535","webpack/jshint-loader",8,3,80,24,3.33333,"IssuesEvent",80,24,3.33333,0
"536","XAM-Consulting/SlideOverKit",9,1,169,80,2.1125,"ReleaseEvent",169,80,2.1125,0
"537","linuxserver/docker-musicbrainz",44,8,179,27,6.62963,"IssueCommentEvent",179,27,6.62963,0
"538","shibbir/generator-angular2-typescript",10,10,187,47,3.97872,"ForkEvent",187,47,3.97872,0
"539","saronic/ListViewExer",21,21,24,22,1.09091,"ForkEvent",24,22,1.09091,0
"540","masterzen/winrm",4,4,127,36,3.52778,"ForkEvent",127,36,3.52778,0
"541","janestreet/jenga",17,2,98,34,2.88235,"PushEvent",98,34,2.88235,0
"542","ledger/ledger",267,264,449,300,1.49667,"WatchEvent",449,300,1.49667,0
"543","awslabs/apn-blog",31,29,78,51,1.52941,"WatchEvent",78,51,1.52941,0
"544","joshvillbrandt/goprohero",33,31,69,49,1.40816,"WatchEvent",69,49,1.40816,0
"545","jamesmontemagno/Hanselman.Forms",1,1,212,182,1.16484,"CreateEvent",212,182,1.16484,0
"546","linuxserver/docker-musicbrainz",5,2,179,27,6.62963,"DeleteEvent",179,27,6.62963,0
"547","arun-gupta/docker-images",1,1,99,72,1.375,"PullRequestEvent",99,72,1.375,0
"548","rancher/community-catalog",443,92,1463,366,3.99727,"IssueCommentEvent",1463,366,3.99727,0
"549","npm/nopt",24,6,107,42,2.54762,"IssueCommentEvent",107,42,2.54762,0
"550","NetEase/arrow",2,2,28,24,1.16667,"IssueCommentEvent",28,24,1.16667,0
"551","XAM-Consulting/SlideOverKit",48,48,169,80,2.1125,"WatchEvent",169,80,2.1125,0
"552","eyaler/word2vec-slim",45,45,60,49,1.22449,"WatchEvent",60,49,1.22449,0
"553","ApsOps/filebeat-kubernetes",3,2,44,36,1.22222,"IssuesEvent",44,36,1.22222,0
"554","Ensembles/ert",21,2,1488,29,51.31034,"ReleaseEvent",1488,29,51.31034,0
"555","ax5ui/ax5ui-grid",38,6,392,27,14.51852,"IssueCommentEvent",392,27,14.51852,0
"556","joshvillbrandt/goprohero",3,1,69,49,1.40816,"PullRequestReviewCommentEvent",69,49,1.40816,0
"557","haiwen/seafile-server-installer-cn",36,4,90,32,2.8125,"PushEvent",90,32,2.8125,0
"558","Arduboy/Arduboy",44,2,249,64,3.89063,"PushEvent",249,64,3.89063,0
"559","liangshixing/mvvmdemo",8,1,74,60,1.23333,"PushEvent",74,60,1.23333,0
"560","vkiryukhin/jsonfn",21,21,55,29,1.89655,"WatchEvent",55,29,1.89655,0
"561","liangshixing/mvvmdemo",2,1,74,60,1.23333,"CreateEvent",74,60,1.23333,0
"562","ax5ui/ax5ui-grid",106,1,392,27,14.51852,"CreateEvent",392,27,14.51852,0
"563","joshvillbrandt/goprohero",19,11,69,49,1.40816,"IssueCommentEvent",69,49,1.40816,0
"564","multunus/onemdm-server",12,2,45,26,1.73077,"IssueCommentEvent",45,26,1.73077,0
"565","ledger/ledger",3,1,449,300,1.49667,"PullRequestReviewCommentEvent",449,300,1.49667,0
"566","janestreet/jenga",2,2,98,34,2.88235,"ForkEvent",98,34,2.88235,0
"567","zachscrivena/simple-resume-cv",5,1,84,59,1.42373,"PushEvent",84,59,1.42373,0
"568","joshvillbrandt/goprohero",1,1,69,49,1.40816,"PushEvent",69,49,1.40816,0
"569","donadigo/elementary-ide",68,1,155,29,5.34483,"PushEvent",155,29,5.34483,0
"570","UPOD-2016/UPOD",3,3,804,40,20.1,"WatchEvent",804,40,20.1,0
"571","SafeBreach-Labs/pacdoor",96,94,131,120,1.09167,"WatchEvent",131,120,1.09167,0
"572","mayank-patel/react-native-floating-labels",21,21,82,28,2.92857,"WatchEvent",82,28,2.92857,0
