"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"281","learn-co-students/swift-funcMultipleArg-lab-ios-0616",1,1,71,33,2.15152,"DeleteEvent",71,33,2.15152,0
"282","EDDiscovery/EDDiscovery",207,3,2650,104,25.48077,"GollumEvent",2650,104,25.48077,0
"283","kerryjiang/SuperSocket",37,22,451,305,1.47869,"IssuesEvent",451,305,1.47869,0
"284","yahoo/mysql_perf_analyzer",1,1,65,57,1.14035,"IssuesEvent",65,57,1.14035,0
"285","DIYgod/APlayer",10,1,895,483,1.853,"ReleaseEvent",895,483,1.853,0
"286","vintasoftware/fixmydjango",13,4,105,29,3.62069,"PullRequestEvent",105,29,3.62069,0
"287","brunobasto/liferay-portal",880,28,1728,31,55.74194,"IssueCommentEvent",1728,31,55.74194,0
"288","AlphaBrock/Vultr",19,19,43,26,1.65385,"ForkEvent",43,26,1.65385,0
"289","alex/django-taggit",22,1,437,183,2.38798,"PushEvent",437,183,2.38798,0
"290","mxatone/mitigation-bounty",3,1,65,57,1.14035,"PushEvent",65,57,1.14035,0
"291","tdeboissiere/DeepLearningImplementations",121,1,477,293,1.62799,"PushEvent",477,293,1.62799,0
"292","web-perf/react-worker-dom",199,195,284,210,1.35238,"WatchEvent",284,210,1.35238,0
"293","opencv-java/getting-started",7,2,79,38,2.07895,"IssuesEvent",79,38,2.07895,0
"294","Youshido/GraphQLBundle",18,12,227,84,2.70238,"IssuesEvent",227,84,2.70238,0
"295","mozilla/all-aboard",487,4,2519,21,119.95238,"PullRequestEvent",2519,21,119.95238,0
"296","ptsochantaris/trailer",4,2,564,105,5.37143,"PullRequestEvent",564,105,5.37143,0
"297","PolymerElements/app-layout-templates",3,3,38,27,1.40741,"PullRequestEvent",38,27,1.40741,0
"298","linux4sam/meta-atmel",33,6,123,26,4.73077,"IssueCommentEvent",123,26,4.73077,0
"299","betamaxteam/betamax",90,15,231,72,3.20833,"IssueCommentEvent",231,72,3.20833,0
"300","rstudio/bookdown",29,7,1418,461,3.07592,"CommitCommentEvent",1418,461,3.07592,0
"301","rweekly/rweekly.org",5,2,585,102,5.73529,"CommitCommentEvent",585,102,5.73529,0
"302","yonahforst/react-native-permissions",2,2,453,204,2.22059,"PullRequestReviewCommentEvent",453,204,2.22059,0
"303","ssorallen/turbo-react",3,1,52,37,1.40541,"PushEvent",52,37,1.40541,0
"304","walmartlabs/active-status",1,1,86,39,2.20513,"DeleteEvent",86,39,2.20513,0
"305","marceljuenemann/angular-drag-and-drop-lists",1,1,1092,705,1.54894,"ReleaseEvent",1092,705,1.54894,0
"306","airbnb/hypernova-react",8,4,115,81,1.41975,"IssueCommentEvent",115,81,1.41975,0
"307","yogthos/clj-pdf",3,3,240,57,4.21053,"CommitCommentEvent",240,57,4.21053,0
"308","EDDiscovery/EDDiscovery",7,2,2650,104,25.48077,"CommitCommentEvent",2650,104,25.48077,0
"309","mirkonasato/jodconverter",55,55,103,93,1.10753,"ForkEvent",103,93,1.10753,0
"310","lockys/AwesomeSearch",4,4,66,54,1.22222,"ForkEvent",66,54,1.22222,0
"311","substack/insert-css",26,1,162,49,3.30612,"PushEvent",162,49,3.30612,0
"312","rweekly/rweekly.org",296,11,585,102,5.73529,"PushEvent",585,102,5.73529,0
"313","vuetifyjs/vuetify",1140,1136,1599,1170,1.36667,"WatchEvent",1599,1170,1.36667,0
"314","substack/insert-css",34,34,162,49,3.30612,"WatchEvent",162,49,3.30612,0
"315","dapphp/securimage",40,38,88,53,1.66038,"WatchEvent",88,53,1.66038,0
"316","betamaxteam/betamax",24,9,231,72,3.20833,"IssuesEvent",231,72,3.20833,0
"317","ssorallen/turbo-react",1,1,52,37,1.40541,"IssuesEvent",52,37,1.40541,0
"318","mafintosh/mp4-stream",3,3,50,40,1.25,"PullRequestEvent",50,40,1.25,0
"319","loverajoel/jstips",53,18,1153,869,1.32681,"PullRequestEvent",1153,869,1.32681,0
"320","marceljuenemann/angular-drag-and-drop-lists",24,12,1092,705,1.54894,"PullRequestEvent",1092,705,1.54894,0
"321","rstudio/bookdown",147,138,1418,461,3.07592,"ForkEvent",1418,461,3.07592,0
"322","HACC2016/HACC-Challenge-Information",15,15,76,41,1.85366,"ForkEvent",76,41,1.85366,0
"323","WorldDownTown/Benchmark",6,1,50,31,1.6129,"PushEvent",50,31,1.6129,0
"324","DIYgod/APlayer",63,1,895,483,1.853,"PushEvent",895,483,1.853,0
"325","Citrinate/gleamSolver",11,11,33,22,1.5,"WatchEvent",33,22,1.5,0
"326","divio/djangocms-googlemap",15,2,292,31,9.41935,"CreateEvent",292,31,9.41935,0
"327","adaptlearning/adapt-contrib-slider",3,2,136,21,6.47619,"ReleaseEvent",136,21,6.47619,0
"328","web-perf/react-worker-dom",10,4,284,210,1.35238,"PullRequestEvent",284,210,1.35238,0
"329","kerryjiang/SuperSocket",4,4,451,305,1.47869,"PullRequestEvent",451,305,1.47869,0
"330","mirkonasato/jodconverter",8,4,103,93,1.10753,"IssueCommentEvent",103,93,1.10753,0
"331","domchristie/humps",2,2,198,175,1.13143,"PullRequestReviewCommentEvent",198,175,1.13143,0
"332","luxiaoming/dagger2Demo",68,68,483,411,1.17518,"ForkEvent",483,411,1.17518,0
"333","jnrdt/formation-git",7,1,38,22,1.72727,"PushEvent",38,22,1.72727,0
"334","DQKrait/SpurRoguelike",5,1,41,22,1.86364,"PushEvent",41,22,1.86364,0
"335","zhangdaiscott/jeecg",16,1,222,188,1.18085,"PushEvent",222,188,1.18085,0
"336","learn-co-students/swift-funcMultipleArg-lab-ios-0616",2,2,71,33,2.15152,"PushEvent",71,33,2.15152,0
"337","amnah/yii2-user",34,29,171,64,2.67188,"WatchEvent",171,64,2.67188,0
"338","emoose/MBINCompiler",86,23,671,82,8.18293,"IssuesEvent",671,82,8.18293,0
"339","sprout/design_pattern",22,17,167,21,7.95238,"PullRequestEvent",167,21,7.95238,0
"340","gajus/table",10,4,155,53,2.92453,"PullRequestEvent",155,53,2.92453,0
"341","Wildhoney/ngContextMenu",23,3,100,34,2.94118,"IssueCommentEvent",100,34,2.94118,0
"342","polylang/polylang",1,1,488,75,6.50667,"CommitCommentEvent",488,75,6.50667,0
"343","makersacademy/ruby-refresher",3,2,901,123,7.3252,"PushEvent",901,123,7.3252,0
"344","walmartlabs/active-status",3,2,86,39,2.20513,"PullRequestEvent",86,39,2.20513,0
"345","KodeKraftwerk/reepio",3,2,178,136,1.30882,"PullRequestEvent",178,136,1.30882,0
"346","KodeKraftwerk/reepio",3,1,178,136,1.30882,"CreateEvent",178,136,1.30882,0
"347","zhangdaiscott/jeecg",3,3,222,188,1.18085,"PullRequestEvent",222,188,1.18085,0
"348","vintasoftware/fixmydjango",5,1,105,29,3.62069,"IssuesEvent",105,29,3.62069,0
"349","codemix/yii2-dockerized",6,3,64,36,1.77778,"IssuesEvent",64,36,1.77778,0
"350","scola/Qart",8,6,820,742,1.10512,"IssuesEvent",820,742,1.10512,0
"351","ujjwalkarn/Machine-Learning-Tutorials",8,3,1430,1285,1.11284,"IssueCommentEvent",1430,1285,1.11284,0
"352","ssorallen/turbo-react",9,4,52,37,1.40541,"IssueCommentEvent",52,37,1.40541,0
"353","mirkonasato/jodconverter",35,35,103,93,1.10753,"WatchEvent",103,93,1.10753,0
"354","gajus/table",55,14,155,53,2.92453,"IssueCommentEvent",155,53,2.92453,0
"355","ptsochantaris/trailer",86,22,564,105,5.37143,"IssuesEvent",564,105,5.37143,0
"356","princehaku/pyrailgun",16,16,59,56,1.05357,"ForkEvent",59,56,1.05357,0
"357","walmartlabs/active-status",25,1,86,39,2.20513,"PushEvent",86,39,2.20513,0
"358","betamaxteam/betamax",32,1,231,72,3.20833,"PushEvent",231,72,3.20833,0
"359","declangao/WordpressReader",18,18,33,27,1.22222,"WatchEvent",33,27,1.22222,0
"360","polylang/polylang",1,1,488,75,6.50667,"DeleteEvent",488,75,6.50667,0
"361","adaptlearning/adapt-contrib-slider",12,4,136,21,6.47619,"DeleteEvent",136,21,6.47619,0
"362","EDDiscovery/EDDiscovery",63,3,2650,104,25.48077,"DeleteEvent",2650,104,25.48077,0
"363","rweekly/rweekly.org",3,1,585,102,5.73529,"GollumEvent",585,102,5.73529,0
"364","marceljuenemann/angular-drag-and-drop-lists",173,78,1092,705,1.54894,"IssuesEvent",1092,705,1.54894,0
"365","DQKrait/SpurRoguelike",2,1,41,22,1.86364,"IssueCommentEvent",41,22,1.86364,0
"366","yahoo/mysql_perf_analyzer",4,2,65,57,1.14035,"IssueCommentEvent",65,57,1.14035,0
"367","TASVideos/BizHawk",14,5,1524,173,8.80925,"CommitCommentEvent",1524,173,8.80925,0
"368","yonahforst/react-native-permissions",3,2,453,204,2.22059,"CommitCommentEvent",453,204,2.22059,0
"369","fadden/android-breakout",8,8,24,23,1.04348,"ForkEvent",24,23,1.04348,0
"370","betamaxteam/betamax",17,17,231,72,3.20833,"ForkEvent",231,72,3.20833,0
"371","rails/ruby-coffee-script",2,2,51,21,2.42857,"ForkEvent",51,21,2.42857,0
"372","GantMan/react-native-siren",1,1,42,25,1.68,"ForkEvent",42,25,1.68,0
"373","vintasoftware/fixmydjango",34,4,105,29,3.62069,"PushEvent",105,29,3.62069,0
"374","web-perf/react-worker-dom",25,2,284,210,1.35238,"PushEvent",284,210,1.35238,0
"375","yogthos/clj-pdf",43,42,240,57,4.21053,"WatchEvent",240,57,4.21053,0
"376","Tencent/bk-cmdb",294,286,608,386,1.57513,"WatchEvent",608,386,1.57513,0
"377","linux4sam/meta-atmel",1,1,123,26,4.73077,"DeleteEvent",123,26,4.73077,0
"378","xpeppers/starway-to-orione",1,1,85,45,1.88889,"DeleteEvent",85,45,1.88889,0
"379","vuetifyjs/vuetify",14,4,1599,1170,1.36667,"PullRequestEvent",1599,1170,1.36667,0
"380","wooorm/retext-keywords",6,2,75,34,2.20588,"IssueCommentEvent",75,34,2.20588,0
"381","Surzhikov/Telegram-Site-Helper-2.0",23,14,140,92,1.52174,"IssueCommentEvent",140,92,1.52174,0
"382","web-perf/react-worker-dom",1,1,284,210,1.35238,"DeleteEvent",284,210,1.35238,0
"383","gajus/table",1,1,155,53,2.92453,"DeleteEvent",155,53,2.92453,0
"384","crosbymichael/skydock",2,2,82,74,1.10811,"IssuesEvent",82,74,1.10811,0
"385","xpeppers/starway-to-orione",2,2,85,45,1.88889,"CreateEvent",85,45,1.88889,0
"386","Citrinate/gleamSolver",3,2,33,22,1.5,"IssuesEvent",33,22,1.5,0
"387","jeremykenedy/laravel-auth",3,1,103,70,1.47143,"GollumEvent",103,70,1.47143,0
"388","airbnb/hypernova-react",4,2,115,81,1.41975,"CreateEvent",115,81,1.41975,0
"389","mozilla/all-aboard",6,1,2519,21,119.95238,"GollumEvent",2519,21,119.95238,0
"390","baukh789/GridManager",9,9,194,41,4.73171,"ForkEvent",194,41,4.73171,0
"391","ex3ndr/telegram-api",10,5,58,44,1.31818,"IssueCommentEvent",58,44,1.31818,0
"392","jeremykenedy/laravel-auth",12,6,103,70,1.47143,"IssuesEvent",103,70,1.47143,0
"393","Wildhoney/ngContextMenu",15,1,100,34,2.94118,"PushEvent",100,34,2.94118,0
"394","dapphp/securimage",16,16,88,53,1.66038,"ForkEvent",88,53,1.66038,0
"395","luxiaoming/dagger2Demo",24,1,483,411,1.17518,"PushEvent",483,411,1.17518,0
"396","loverajoel/jstips",797,789,1153,869,1.32681,"WatchEvent",1153,869,1.32681,0
"397","mofarrell/p2pvc",32,32,120,109,1.10092,"ForkEvent",120,109,1.10092,0
"398","ssorallen/turbo-react",34,33,52,37,1.40541,"WatchEvent",52,37,1.40541,0
"399","box/box-python-sdk",37,6,448,64,7,"PullRequestEvent",448,64,7,0
"400","jeremykenedy/laravel-auth",39,39,103,70,1.47143,"WatchEvent",103,70,1.47143,0
"401","betamaxteam/betamax",46,45,231,72,3.20833,"WatchEvent",231,72,3.20833,0
"402","tdeboissiere/DeepLearningImplementations",61,59,477,293,1.62799,"ForkEvent",477,293,1.62799,0
"403","scola/Qart",692,688,820,742,1.10512,"WatchEvent",820,742,1.10512,0
"404","marceljuenemann/angular-drag-and-drop-lists",18,1,1092,705,1.54894,"PushEvent",1092,705,1.54894,0
"405","rails/ruby-coffee-script",3,3,51,21,2.42857,"WatchEvent",51,21,2.42857,0
"406","tfwu/FaceDetection-ConvNet-3D",2,1,139,108,1.28704,"CreateEvent",139,108,1.28704,0
"407","GantMan/react-native-siren",2,2,42,25,1.68,"IssuesEvent",42,25,1.68,0
"408","mozilla/all-aboard",3,1,2519,21,119.95238,"MemberEvent",2519,21,119.95238,0
"409","domchristie/humps",5,3,198,175,1.13143,"PullRequestEvent",198,175,1.13143,0
"410","linux4sam/meta-atmel",15,14,123,26,4.73077,"ForkEvent",123,26,4.73077,0
"411","crosbymichael/skydock",11,11,82,74,1.10811,"ForkEvent",82,74,1.10811,0
"412","scola/Qart",27,1,820,742,1.10512,"PushEvent",820,742,1.10512,0
"413","pmneo/ts-importer",13,1,112,29,3.86207,"PushEvent",112,29,3.86207,0
"414","fadden/android-breakout",16,16,24,23,1.04348,"WatchEvent",24,23,1.04348,0
"415","cgpotts/cs224u",15,15,31,30,1.03333,"WatchEvent",31,30,1.03333,0
"416","jnrdt/formation-git",1,1,38,22,1.72727,"DeleteEvent",38,22,1.72727,0
"417","loverajoel/jstips",5,2,1153,869,1.32681,"DeleteEvent",1153,869,1.32681,0
"418","HACC2016/HACC-Challenge-Information",1,1,76,41,1.85366,"PublicEvent",76,41,1.85366,0
"419","betamaxteam/betamax",14,4,231,72,3.20833,"PullRequestEvent",231,72,3.20833,0
"420","tdeboissiere/DeepLearningImplementations",5,4,477,293,1.62799,"PullRequestEvent",477,293,1.62799,0
"421","opencv-java/getting-started",18,4,79,38,2.07895,"IssueCommentEvent",79,38,2.07895,0
"422","xpeppers/starway-to-orione",12,6,85,45,1.88889,"IssueCommentEvent",85,45,1.88889,0
"423","web-perf/react-worker-dom",11,11,284,210,1.35238,"ForkEvent",284,210,1.35238,0
"424","EDDiscovery/EDDiscovery",18,16,2650,104,25.48077,"ForkEvent",2650,104,25.48077,0
"425","yonahforst/react-native-permissions",45,1,453,204,2.22059,"PushEvent",453,204,2.22059,0
"426","AlphaBrock/Vultr",11,11,43,26,1.65385,"WatchEvent",43,26,1.65385,0
"427","rstudio/bookdown",268,86,1418,461,3.07592,"IssuesEvent",1418,461,3.07592,0
"428","polylang/polylang",110,33,488,75,6.50667,"IssuesEvent",488,75,6.50667,0
"429","ex3ndr/telegram-api",8,5,58,44,1.31818,"IssuesEvent",58,44,1.31818,0
"430","DataTables/VisualEvent",1,1,70,57,1.22807,"IssuesEvent",70,57,1.22807,0
"431","web-perf/react-worker-dom",1,1,284,210,1.35238,"MemberEvent",284,210,1.35238,0
"432","rstudio/bookdown",494,81,1418,461,3.07592,"IssueCommentEvent",1418,461,3.07592,0
"433","emoose/MBINCompiler",35,28,671,82,8.18293,"ForkEvent",671,82,8.18293,0
"434","clesko/Solutions-to-Lafore-DataStructures-and-Algs-in-Java-Exercises",15,15,26,24,1.08333,"ForkEvent",26,24,1.08333,0
"435","vfarcic/cloud-provisioning",9,9,125,27,4.62963,"ForkEvent",125,27,4.62963,0
"436","divio/djangocms-googlemap",11,10,292,31,9.41935,"ForkEvent",292,31,9.41935,0
"437","soffes/clock-saver",7,7,38,35,1.08571,"ForkEvent",38,35,1.08571,0
"438","Surzhikov/Telegram-Site-Helper-2.0",7,1,140,92,1.52174,"PushEvent",140,92,1.52174,0
"439","rstudio/bookdown",4,2,1418,461,3.07592,"CreateEvent",1418,461,3.07592,0
"440","polylang/polylang",20,1,488,75,6.50667,"CreateEvent",488,75,6.50667,0
"441","amnah/yii2-user",1,1,171,64,2.67188,"CreateEvent",171,64,2.67188,0
"442","adaptlearning/adapt-contrib-slider",10,5,136,21,6.47619,"CreateEvent",136,21,6.47619,0
"443","vfarcic/cloud-provisioning",9,5,125,27,4.62963,"IssuesEvent",125,27,4.62963,0
"444","fthomas/singleton-ops",1,1,128,29,4.41379,"MemberEvent",128,29,4.41379,0
"445","kiddkai/react-native-gestures",11,6,73,44,1.65909,"IssueCommentEvent",73,44,1.65909,0
"446","yonahforst/react-native-permissions",136,48,453,204,2.22059,"IssueCommentEvent",453,204,2.22059,0
"447","forcedotcom/SalesforceMobileSDK-iOS",11,5,2160,120,18,"CommitCommentEvent",2160,120,18,0
"448","mozilla/all-aboard",258,5,2519,21,119.95238,"PullRequestReviewCommentEvent",2519,21,119.95238,0
"449","vfarcic/cloud-provisioning",76,1,125,27,4.62963,"PushEvent",125,27,4.62963,0
"450","DataTables/VisualEvent",1,1,70,57,1.22807,"PushEvent",70,57,1.22807,0
"451","mafintosh/mp4-stream",33,33,50,40,1.25,"WatchEvent",50,40,1.25,0
"452","crosbymichael/skydock",60,60,82,74,1.10811,"WatchEvent",82,74,1.10811,0
"453","DQKrait/SpurRoguelike",2,1,41,22,1.86364,"CreateEvent",41,22,1.86364,0
"454","DIYgod/APlayer",10,1,895,483,1.853,"CreateEvent",895,483,1.853,0
"455","box/box-python-sdk",41,17,448,64,7,"IssuesEvent",448,64,7,0
"456","forcedotcom/SalesforceMobileSDK-iOS",121,40,2160,120,18,"IssuesEvent",2160,120,18,0
"457","kakao/DaumEditor",7,6,42,36,1.16667,"IssuesEvent",42,36,1.16667,0
"458","HACC2016/HACC-Challenge-Information",6,2,76,41,1.85366,"PullRequestEvent",76,41,1.85366,0
"459","adaptlearning/adapt-contrib-slider",26,8,136,21,6.47619,"IssueCommentEvent",136,21,6.47619,0
"460","tdeboissiere/DeepLearningImplementations",30,8,477,293,1.62799,"IssueCommentEvent",477,293,1.62799,0
"461","forcedotcom/SalesforceMobileSDK-iOS",449,12,2160,120,18,"PullRequestReviewCommentEvent",2160,120,18,0
"462","fthomas/singleton-ops",3,3,128,29,4.41379,"ForkEvent",128,29,4.41379,0
"463","themarshallproject/open-endrun",29,29,30,30,1,"WatchEvent",30,30,1,0
"464","healthnlp/examples",13,13,25,24,1.04167,"WatchEvent",25,24,1.04167,0
"465","box/box-python-sdk",16,2,448,64,7,"CreateEvent",448,64,7,0
"466","sprout/design_pattern",24,18,167,21,7.95238,"CreateEvent",167,21,7.95238,0
"467","AlphaBrock/Vultr",2,1,43,26,1.65385,"CreateEvent",43,26,1.65385,0
"468","web-perf/react-worker-dom",5,5,284,210,1.35238,"IssuesEvent",284,210,1.35238,0
"469","ptsochantaris/trailer",1,1,564,105,5.37143,"MemberEvent",564,105,5.37143,0
"470","vfarcic/cloud-provisioning",17,5,125,27,4.62963,"IssueCommentEvent",125,27,4.62963,0
"471","DIYgod/APlayer",173,41,895,483,1.853,"IssueCommentEvent",895,483,1.853,0
"472","scola/Qart",81,81,820,742,1.10512,"ForkEvent",820,742,1.10512,0
"473","sprout/design_pattern",59,14,167,21,7.95238,"PushEvent",167,21,7.95238,0
"474","opencv-java/getting-started",9,1,79,38,2.07895,"PushEvent",79,38,2.07895,0
"475","AlphaBrock/Vultr",11,1,43,26,1.65385,"PushEvent",43,26,1.65385,0
"476","vintasoftware/fixmydjango",25,25,105,29,3.62069,"WatchEvent",105,29,3.62069,0
"477","swimlane/swui",21,21,356,25,14.24,"WatchEvent",356,25,14.24,0
"478","jnrdt/formation-git",7,1,38,22,1.72727,"CreateEvent",38,22,1.72727,0
"479","domchristie/humps",3,3,198,175,1.13143,"IssuesEvent",198,175,1.13143,0
"480","TASVideos/BizHawk",6,2,1524,173,8.80925,"ReleaseEvent",1524,173,8.80925,0
"481","forcedotcom/SalesforceMobileSDK-iOS",546,20,2160,120,18,"PullRequestEvent",2160,120,18,0
"482","TASVideos/BizHawk",67,13,1524,173,8.80925,"PullRequestEvent",1524,173,8.80925,0
"483","rweekly/rweekly.org",54,13,585,102,5.73529,"IssueCommentEvent",585,102,5.73529,0
"484","brunobasto/liferay-portal",55,7,1728,31,55.74194,"PullRequestReviewCommentEvent",1728,31,55.74194,0
"485","adiloztaser/git-lyk-2016",22,22,45,24,1.875,"ForkEvent",45,24,1.875,0
"486","getlantern/lantern-android",9,9,48,43,1.11628,"ForkEvent",48,43,1.11628,0
"487","softwarespot/jquery-scrollspy",10,10,40,39,1.02564,"ForkEvent",40,39,1.02564,0
"488","DataTables/VisualEvent",11,11,70,57,1.22807,"ForkEvent",70,57,1.22807,0
"489","jeremykenedy/laravel-auth",4,1,103,70,1.47143,"PushEvent",103,70,1.47143,0
"490","yogthos/clj-pdf",40,1,240,57,4.21053,"PushEvent",240,57,4.21053,0
"491","codemix/yii2-dockerized",4,1,64,36,1.77778,"PushEvent",64,36,1.77778,0
"492","phodal/oculus-nodejs-threejs-example",82,81,109,103,1.05825,"WatchEvent",109,103,1.05825,0
"493","Surzhikov/Telegram-Site-Helper-2.0",66,65,140,92,1.52174,"WatchEvent",140,92,1.52174,0
"494","opencv-java/getting-started",1,1,79,38,2.07895,"CreateEvent",79,38,2.07895,0
"495","dapphp/securimage",2,1,88,53,1.66038,"CreateEvent",88,53,1.66038,0
"496","marceljuenemann/angular-drag-and-drop-lists",2,1,1092,705,1.54894,"CreateEvent",1092,705,1.54894,0
"497","Youshido/GraphQLBundle",4,2,227,84,2.70238,"DeleteEvent",227,84,2.70238,0
"498","btford/angular-express-seed",3,3,166,153,1.08497,"IssuesEvent",166,153,1.08497,0
"499","princehaku/pyrailgun",1,1,59,56,1.05357,"IssuesEvent",59,56,1.05357,0
"500","rails/ruby-coffee-script",11,9,51,21,2.42857,"IssuesEvent",51,21,2.42857,0
"501","EDDiscovery/EDDiscovery",182,55,2650,104,25.48077,"IssuesEvent",2650,104,25.48077,0
"502","yahoo/mysql_perf_analyzer",1,1,65,57,1.14035,"MemberEvent",65,57,1.14035,0
"503","Youshido/GraphQLBundle",10,7,227,84,2.70238,"PullRequestEvent",227,84,2.70238,0
"504","makersacademy/ruby-refresher",696,2,901,123,7.3252,"PullRequestReviewCommentEvent",901,123,7.3252,0
"505","web-perf/react-worker-dom",6,1,284,210,1.35238,"PullRequestReviewCommentEvent",284,210,1.35238,0
"506","box/box-python-sdk",66,3,448,64,7,"PushEvent",448,64,7,0
"507","vuetifyjs/vuetify",150,1,1599,1170,1.36667,"PushEvent",1599,1170,1.36667,0
"508","Youshido/GraphQLBundle",72,71,227,84,2.70238,"WatchEvent",227,84,2.70238,0
"509","marceljuenemann/angular-drag-and-drop-lists",434,429,1092,705,1.54894,"WatchEvent",1092,705,1.54894,0
"510","substack/insert-css",5,1,162,49,3.30612,"CreateEvent",162,49,3.30612,0
"511","swimlane/swui",5,1,356,25,14.24,"CreateEvent",356,25,14.24,0
"512","betamaxteam/betamax",4,1,231,72,3.20833,"CreateEvent",231,72,3.20833,0
"513","box/box-python-sdk",3,1,448,64,7,"ReleaseEvent",448,64,7,0
"514","domchristie/humps",1,1,198,175,1.13143,"ReleaseEvent",198,175,1.13143,0
"515","dapphp/securimage",8,4,88,53,1.66038,"PullRequestEvent",88,53,1.66038,0
"516","adiloztaser/git-lyk-2016",2,2,45,24,1.875,"IssueCommentEvent",45,24,1.875,0
"517","brunobasto/liferay-portal",1,1,1728,31,55.74194,"CommitCommentEvent",1728,31,55.74194,0
"518","baukh789/GridManager",1,1,194,41,4.73171,"CommitCommentEvent",194,41,4.73171,0
"519","betamaxteam/betamax",1,1,231,72,3.20833,"ReleaseEvent",231,72,3.20833,0
"520","mafintosh/mp4-stream",2,2,50,40,1.25,"IssueCommentEvent",50,40,1.25,0
"521","kiddkai/react-native-gestures",2,1,73,44,1.65909,"CreateEvent",73,44,1.65909,0
"522","wooorm/retext-keywords",2,2,75,34,2.20588,"PullRequestEvent",75,34,2.20588,0
"523","simonholmes/getting-MEAN",2,2,202,180,1.12222,"PullRequestEvent",202,180,1.12222,0
"524","rweekly/rweekly.org",2,1,585,102,5.73529,"CreateEvent",585,102,5.73529,0
"525","mxatone/mitigation-bounty",2,1,65,57,1.14035,"CreateEvent",65,57,1.14035,0
"526","Gabriel439/Haskell-Server-Generic-Library",3,1,35,24,1.45833,"CreateEvent",35,24,1.45833,0
"527","swimlane/swui",3,1,356,25,14.24,"IssueCommentEvent",356,25,14.24,0
"528","PolymerElements/app-layout-templates",5,5,38,27,1.40741,"ForkEvent",38,27,1.40741,0
"529","web-perf/react-worker-dom",7,2,284,210,1.35238,"CreateEvent",284,210,1.35238,0
"530","PolymerElements/app-layout-templates",7,2,38,27,1.40741,"PushEvent",38,27,1.40741,0
"531","mxatone/mitigation-bounty",13,13,65,57,1.14035,"ForkEvent",65,57,1.14035,0
"532","alex/django-taggit",16,1,437,183,2.38798,"CreateEvent",437,183,2.38798,0
"533","box/box-python-sdk",18,17,448,64,7,"ForkEvent",448,64,7,0
"534","lockys/AwesomeSearch",52,52,66,54,1.22222,"WatchEvent",66,54,1.22222,0
"535","tfwu/FaceDetection-ConvNet-3D",86,83,139,108,1.28704,"WatchEvent",139,108,1.28704,0
"536","DIYgod/APlayer",107,105,895,483,1.853,"ForkEvent",895,483,1.853,0
"537","Tencent/bk-cmdb",120,21,608,386,1.57513,"IssueCommentEvent",608,386,1.57513,0
"538","tfwu/FaceDetection-ConvNet-3D",34,34,139,108,1.28704,"ForkEvent",139,108,1.28704,0
"539","Gabriel439/Haskell-Server-Generic-Library",4,4,35,24,1.45833,"ForkEvent",35,24,1.45833,0
"540","ssorallen/turbo-react",3,3,52,37,1.40541,"ForkEvent",52,37,1.40541,0
"541","DataTables/VisualEvent",44,44,70,57,1.22807,"WatchEvent",70,57,1.22807,0
"542","baukh789/GridManager",1,1,194,41,4.73171,"CreateEvent",194,41,4.73171,0
"543","divio/djangocms-googlemap",40,8,292,31,9.41935,"PullRequestEvent",292,31,9.41935,0
"544","ujjwalkarn/Machine-Learning-Tutorials",27,9,1430,1285,1.11284,"PullRequestEvent",1430,1285,1.11284,0
"545","substack/insert-css",53,10,162,49,3.30612,"IssueCommentEvent",162,49,3.30612,0
"546","airbnb/hypernova-react",7,2,115,81,1.41975,"PullRequestReviewCommentEvent",115,81,1.41975,0
"547","adiloztaser/git-lyk-2016",1,1,45,24,1.875,"PushEvent",45,24,1.875,0
"548","brandonwamboldt/sublime-nginx",3,2,28,26,1.07692,"IssuesEvent",28,26,1.07692,0
"549","emoose/MBINCompiler",4,1,671,82,8.18293,"CreateEvent",671,82,8.18293,0
"550","airbnb/hypernova-react",5,2,115,81,1.41975,"PushEvent",115,81,1.41975,0
"551","opencv-java/getting-started",9,9,79,38,2.07895,"WatchEvent",79,38,2.07895,0
"552","scola/Qart",10,3,820,742,1.10512,"IssueCommentEvent",820,742,1.10512,0
"553","alex/django-taggit",12,1,437,183,2.38798,"DeleteEvent",437,183,2.38798,0
"554","alex/django-taggit",74,14,437,183,2.38798,"PullRequestEvent",437,183,2.38798,0
"555","KodeKraftwerk/reepio",122,120,178,136,1.30882,"WatchEvent",178,136,1.30882,0
"556","emoose/MBINCompiler",250,38,671,82,8.18293,"IssueCommentEvent",671,82,8.18293,0
"557","kiddkai/react-native-gestures",11,11,73,44,1.65909,"ForkEvent",73,44,1.65909,0
"558","WorldDownTown/Benchmark",6,6,50,31,1.6129,"ForkEvent",50,31,1.6129,0
"559","domchristie/humps",12,12,198,175,1.13143,"ForkEvent",198,175,1.13143,0
"560","rails/ruby-coffee-script",2,1,51,21,2.42857,"PushEvent",51,21,2.42857,0
"561","EDDiscovery/EDDiscovery",918,4,2650,104,25.48077,"PushEvent",2650,104,25.48077,0
"562","pmneo/ts-importer",12,12,112,29,3.86207,"WatchEvent",112,29,3.86207,0
"563","linux4sam/meta-atmel",3,2,123,26,4.73077,"CreateEvent",123,26,4.73077,0
