"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"277","digigene/account-authenticator",1,1,74,12,6.16667,"DeleteEvent",74,12,6.16667,0.1
"278","WIEGO-Global/wiegodashboard",2,2,172,7,24.57143,"MemberEvent",172,7,24.57143,0.1
"279","hmgaudecker/tristan-and-isolde",12,1,16,3,5.33333,"MemberEvent",16,3,5.33333,0.3
"280","LinuxAccra-UserGroup/linuxaccra-www",3,1,70,8,8.75,"PullRequestEvent",70,8,8.75,0.1
"281","simulacre7/tensorflow-IPythonNotebook",1,1,20,16,1.25,"IssueCommentEvent",20,16,1.25,0.1
"282","NTIA/gr-analyzer",3,3,6,6,1,"ForkEvent",6,6,1,0.2
"283","htmlacademy-htmlcss/40812-technomart",1,1,7,4,1.75,"ForkEvent",7,4,1.75,0.3
"284","eclipsesource/tabris-js-experiments",69,1,80,3,26.66667,"PushEvent",80,3,26.66667,0.3
"285","NTIA/gr-analyzer",2,2,6,6,1,"WatchEvent",6,6,1,0.2
"286","SpamExperts/se-rabl",3,1,69,3,23,"CreateEvent",69,3,23,0.3
"287","adrioter94/ISI-Project",1,1,13,3,4.33333,"CreateEvent",13,3,4.33333,0.3
"288","u0u0/Rapid2D",2,1,10,7,1.42857,"CreateEvent",10,7,1.42857,0.1
"289","ricco381/yii2-ticket",20,1,146,7,20.85714,"DeleteEvent",146,7,20.85714,0.1
"290","ctrekker/onlinedesktop",10,1,104,3,34.66667,"IssuesEvent",104,3,34.66667,0.3
"291","vertragswecker/auto-value-map",1,1,13,6,2.16667,"PublicEvent",13,6,2.16667,0.2
"292","tidepool-org/tide-whisperer",2,1,28,3,9.33333,"ReleaseEvent",28,3,9.33333,0.3
"293","tidepool-org/tide-whisperer",5,1,28,3,9.33333,"PullRequestEvent",28,3,9.33333,0.3
"294","mafintosh/k-rpc",2,2,19,8,2.375,"ForkEvent",19,8,2.375,0.1
"295","rahuldess/3DMap",2,2,123,3,41,"ForkEvent",123,3,41,0.3
"296","Bioreactor/FTIR-Spectro",1,1,6,5,1.2,"ForkEvent",6,5,1.2,0.2
"297","96AA48/galaxygen",6,1,38,16,2.375,"PushEvent",38,16,2.375,0.1
"298","jscs-dev/grunt-jscs",6,6,35,12,2.91667,"WatchEvent",35,12,2.91667,0.1
"299","polyglotted/xpath-stax",5,5,21,10,2.1,"WatchEvent",21,10,2.1,0.1
"300","cloudyr/aws.sqs",1,1,21,5,4.2,"WatchEvent",21,5,4.2,0.2
"301","ESDL-org-39523946/repository2",2,1,14,3,4.66667,"CreateEvent",14,3,4.66667,0.3
"302","KaOS-Community-Packages/appmenu-qt5",1,1,7,3,2.33333,"IssuesEvent",7,3,2.33333,0.3
"303","Deligor6321/proprietary_vendor_xiaomi_ido",1,1,14,4,3.5,"MemberEvent",14,4,3.5,0.3
"304","Elucin/MetalEgo-BulletCore",4,1,118,3,39.33333,"MemberEvent",118,3,39.33333,0.3
"305","LuxoftAKutsan/FaceRecognizer",2,1,15,5,3,"PullRequestEvent",15,5,3,0.2
"306","npupyshev/bxdiff",1,1,7,6,1.16667,"PullRequestEvent",7,6,1.16667,0.2
"307","null77/d3d11-driver-bugs",13,2,79,4,19.75,"IssueCommentEvent",79,4,19.75,0.3
"308","peace-maker/lysis-java",2,1,27,11,2.45455,"IssueCommentEvent",27,11,2.45455,0.1
"309","mafintosh/k-rpc",2,2,19,8,2.375,"CommitCommentEvent",19,8,2.375,0.1
"310","hmrc/fset-faststream",10,3,3316,13,255.07692,"CommitCommentEvent",3316,13,255.07692,0.1
"311","Edools/active_merchant",15,3,152,4,38,"PullRequestReviewCommentEvent",152,4,38,0.3
"312","simulacre7/tensorflow-IPythonNotebook",8,7,20,16,1.25,"ForkEvent",20,16,1.25,0.1
"313","jscs-dev/grunt-jscs",3,3,35,12,2.91667,"ForkEvent",35,12,2.91667,0.1
"314","cloudcmd/ru",1,1,65,3,21.66667,"ForkEvent",65,3,21.66667,0.3
"315","npupyshev/bxdiff",2,2,7,6,1.16667,"ForkEvent",7,6,1.16667,0.2
"316","auth0/contact-form",3,3,94,7,13.42857,"ForkEvent",94,7,13.42857,0.1
"317","null77/d3d11-driver-bugs",28,1,79,4,19.75,"PushEvent",79,4,19.75,0.3
"318","hmgaudecker/tristan-and-isolde",2,2,16,3,5.33333,"PushEvent",16,3,5.33333,0.3
"319","u0u0/Rapid2D",2,1,10,7,1.42857,"PushEvent",10,7,1.42857,0.1
"320","Edools/active_merchant",1,1,152,4,38,"WatchEvent",152,4,38,0.3
"321","auantonov/auantonov",2,1,6,3,2,"CreateEvent",6,3,2,0.3
"322","null77/d3d11-driver-bugs",1,1,79,4,19.75,"DeleteEvent",79,4,19.75,0.3
"323","hmrc/fset-faststream",298,9,3316,13,255.07692,"DeleteEvent",3316,13,255.07692,0.1
"324","ESDL-org-39523946/repository2",3,1,14,3,4.66667,"IssuesEvent",14,3,4.66667,0.3
"325","cloudcmd/ru",2,2,65,3,21.66667,"PullRequestEvent",65,3,21.66667,0.3
"326","ryanuber/slide.sh",4,2,26,11,2.36364,"PullRequestEvent",26,11,2.36364,0.1
"327","threatgrid/clj-momo",1,1,26,4,6.5,"IssueCommentEvent",26,4,6.5,0.3
"328","eutelescope/eutelescope",1,1,227,14,16.21429,"PullRequestReviewCommentEvent",227,14,16.21429,0.1
"329","auantonov/auantonov",2,2,6,3,2,"PushEvent",6,3,2,0.3
"330","Lux-EE464H/lux",17,3,19,3,6.33333,"PushEvent",19,3,6.33333,0.3
"331","tmforum/DSADDRESS",1,1,5,3,1.66667,"WatchEvent",5,3,1.66667,0.3
"332","tidepool-org/tide-whisperer",4,1,28,3,9.33333,"CreateEvent",28,3,9.33333,0.3
"333","pareshkhaneja/BudgetCalculator",1,1,26,3,8.66667,"DeleteEvent",26,3,8.66667,0.3
"334","eutelescope/eutelescope",9,1,227,14,16.21429,"GollumEvent",227,14,16.21429,0.1
"335","SpamExperts/se-rabl",2,2,69,3,23,"MemberEvent",69,3,23,0.3
"336","adrioter94/ISI-Project",4,1,13,3,4.33333,"MemberEvent",13,3,4.33333,0.3
"337","pareshkhaneja/BudgetCalculator",4,2,26,3,8.66667,"PullRequestEvent",26,3,8.66667,0.3
"338","flintdigital/mage-mod-in-store-pickup-magestore",1,1,10,3,3.33333,"ForkEvent",10,3,3.33333,0.3
"339","phdata/network-traffic-visualization",5,1,8,3,2.66667,"PushEvent",8,3,2.66667,0.3
"340","MickeyKay/trestle",4,4,5,5,1,"WatchEvent",5,5,1,0.2
"341","tuncertirnavali/SimplePopup",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"342","designosource/designosource_wordpress",8,3,60,4,15,"CreateEvent",60,4,15,0.3
"343","MikeMitterer/dart-docker",3,1,8,3,2.66667,"CreateEvent",8,3,2.66667,0.3
"344","kvirair/Compass-View",4,2,15,7,2.14286,"PullRequestEvent",15,7,2.14286,0.1
"345","auth0/contact-form",15,5,94,7,13.42857,"PullRequestEvent",94,7,13.42857,0.1
"346","weavejester/clout",3,2,14,12,1.16667,"IssueCommentEvent",14,12,1.16667,0.1
"347","comexs/cycling-android",2,2,9,4,2.25,"ForkEvent",9,4,2.25,0.3
"348","firepick-delta/Marlin",3,3,4,4,1,"ForkEvent",4,4,1,0.3
"349","radugeorge/FP-stuff",1,1,14,3,4.66667,"ForkEvent",14,3,4.66667,0.3
"350","GDGTianjin/DevFest2016",2,2,7,4,1.75,"WatchEvent",7,4,1.75,0.3
"351","GtrCraft/Optimus_Osprey",1,1,22,4,5.5,"CreateEvent",22,4,5.5,0.3
"352","FGRibreau/jscs2doc",4,1,13,3,4.33333,"CreateEvent",13,3,4.33333,0.3
"353","hmgaudecker/tristan-and-isolde",2,1,16,3,5.33333,"CreateEvent",16,3,5.33333,0.3
"354","ryanuber/slide.sh",1,1,26,11,2.36364,"IssuesEvent",26,11,2.36364,0.1
"355","himanshub16/tweelyser",2,1,25,3,8.33333,"MemberEvent",25,3,8.33333,0.3
"356","jpbonson/SBBFramework",2,1,53,5,10.6,"ReleaseEvent",53,5,10.6,0.2
"357","o-sam-o/yayimdbs",1,1,9,4,2.25,"WatchEvent",9,4,2.25,0.3
"358","mafintosh/k-rpc",1,1,19,8,2.375,"IssueCommentEvent",19,8,2.375,0.1
"359","aaronpk/webmention",3,3,90,18,5,"WatchEvent",90,18,5,0.1
"360","cloudyr/aws.sqs",7,1,21,5,4.2,"PushEvent",21,5,4.2,0.2
"361","ryanuber/slide.sh",8,8,26,11,2.36364,"WatchEvent",26,11,2.36364,0.1
"362","ricco381/yii2-ticket",34,1,146,7,20.85714,"CreateEvent",146,7,20.85714,0.1
"363","tuncertirnavali/SimplePopup",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"364","null77/d3d11-driver-bugs",2,2,79,4,19.75,"ForkEvent",79,4,19.75,0.3
"365","logibit/Logibit.Hawk",10,1,36,9,4,"PushEvent",36,9,4,0.1
"366","jpbonson/SBBFramework",42,1,53,5,10.6,"PushEvent",53,5,10.6,0.2
"367","favret/Magic-Swift-Bus",21,1,31,5,6.2,"PushEvent",31,5,6.2,0.2
"368","iluuu1994/ITProgressIndicator",8,8,9,8,1.125,"WatchEvent",9,8,1.125,0.1
"369","xerosanyam/dev",2,1,21,4,5.25,"CreateEvent",21,4,5.25,0.3
"370","jpbonson/SBBFramework",2,1,53,5,10.6,"DeleteEvent",53,5,10.6,0.2
"371","sonots/oneline_log_formatter",3,2,18,10,1.8,"IssueCommentEvent",18,10,1.8,0.1
"372","ethlogic/template",1,1,12,3,4,"ForkEvent",12,3,4,0.3
"373","signalpoint/push_notifications",1,1,39,6,6.5,"ForkEvent",39,6,6.5,0.2
"374","blorenz/textbook-arbitrage-redux",2,2,6,5,1.2,"ForkEvent",6,5,1.2,0.2
"375","ryanuber/slide.sh",7,1,26,11,2.36364,"PushEvent",26,11,2.36364,0.1
"376","eutelescope/eutelescope",1,1,227,14,16.21429,"DeleteEvent",227,14,16.21429,0.1
"377","ESDL-org-39523946/repository2",3,3,14,3,4.66667,"IssueCommentEvent",14,3,4.66667,0.3
"378","o-sam-o/yayimdbs",2,2,9,4,2.25,"ForkEvent",9,4,2.25,0.3
"379","aaronpk/webmention",6,1,90,18,5,"PushEvent",90,18,5,0.1
"380","cedx/yii2-mustache",96,1,123,4,30.75,"PushEvent",123,4,30.75,0.3
"381","logibit/Logibit.Hawk",7,1,36,9,4,"CreateEvent",36,9,4,0.1
"382","threatgrid/clj-momo",3,1,26,4,6.5,"CreateEvent",26,4,6.5,0.3
"383","vdthatte/How-To-Build-A-Chatbot",2,1,41,4,10.25,"CreateEvent",41,4,10.25,0.3
"384","menpo/menpo-notebooks",2,2,31,7,4.42857,"PullRequestEvent",31,7,4.42857,0.1
"385","tmforum/DSADDRESS",1,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"386","u0u0/Rapid2D",5,5,10,7,1.42857,"WatchEvent",10,7,1.42857,0.1
"387","LuxoftAKutsan/FaceRecognizer",3,1,15,5,3,"CreateEvent",15,5,3,0.2
"388","htmlacademy-htmlcss/40812-technomart",2,1,7,4,1.75,"CreateEvent",7,4,1.75,0.3
"389","cloudyr/aws.sqs",1,1,21,5,4.2,"CreateEvent",21,5,4.2,0.2
"390","Edools/active_merchant",12,1,152,4,38,"DeleteEvent",152,4,38,0.3
"391","o-sam-o/yayimdbs",1,1,9,4,2.25,"IssuesEvent",9,4,2.25,0.3
"392","base2Services/base2-cookbook",27,9,123,11,11.18182,"IssueCommentEvent",123,11,11.18182,0.1
"393","saimaz/docker-fpm",2,2,17,3,5.66667,"ForkEvent",17,3,5.66667,0.3
"394","kareem3d/todoapp",1,1,12,6,2,"PushEvent",12,6,2,0.2
"395","Bioreactor/FTIR-Spectro",1,1,6,5,1.2,"PushEvent",6,5,1.2,0.2
"396","AlexSergey/react-switch-case",3,1,10,6,1.66667,"PushEvent",10,6,1.66667,0.2
"397","Deligor6321/proprietary_vendor_xiaomi_ido",1,1,14,4,3.5,"WatchEvent",14,4,3.5,0.3
"398","vdthatte/How-To-Build-A-Chatbot",2,2,41,4,10.25,"WatchEvent",41,4,10.25,0.3
"399","pareshkhaneja/BudgetCalculator",3,1,26,3,8.66667,"CreateEvent",26,3,8.66667,0.3
"400","ESDL-org-39523946/repository2",1,1,14,3,4.66667,"GollumEvent",14,3,4.66667,0.3
"401","zalando/db_agg",1,1,19,3,6.33333,"IssuesEvent",19,3,6.33333,0.3
"402","jscs-dev/grunt-jscs",4,2,35,12,2.91667,"IssuesEvent",35,12,2.91667,0.1
"403","peace-maker/lysis-java",3,3,27,11,2.45455,"IssuesEvent",27,11,2.45455,0.1
"404","openstack/manila-specs",1,1,35,7,5,"ForkEvent",35,7,5,0.1
"405","BlayzerQ/MachineGuardLogParser",2,1,20,4,5,"ReleaseEvent",20,4,5,0.3
"406","cloudyr/aws.sqs",2,2,21,5,4.2,"ForkEvent",21,5,4.2,0.2
"407","LinuxAccra-UserGroup/linuxaccra-www",4,4,70,8,8.75,"WatchEvent",70,8,8.75,0.1
"408","blorenz/textbook-arbitrage-redux",4,3,6,5,1.2,"WatchEvent",6,5,1.2,0.2
"409","BlayzerQ/MachineGuardLogParser",7,1,20,4,5,"PushEvent",20,4,5,0.3
"410","threatgrid/clj-momo",11,1,26,4,6.5,"PushEvent",26,4,6.5,0.3
"411","CpanelInc/scl-php55",26,3,26,3,8.66667,"PushEvent",26,3,8.66667,0.3
"412","LuxoftAKutsan/FaceRecognizer",1,1,15,5,3,"IssueCommentEvent",15,5,3,0.2
"413","iVanPan/cordova-plugin-wechat",1,1,5,4,1.25,"ForkEvent",5,4,1.25,0.3
"414","npupyshev/bxdiff",1,1,7,6,1.16667,"PushEvent",7,6,1.16667,0.2
"415","ricco381/yii2-ticket",1,1,146,7,20.85714,"IssuesEvent",146,7,20.85714,0.1
"416","menpo/menpo-notebooks",3,2,31,7,4.42857,"IssuesEvent",31,7,4.42857,0.1
"417","favret/Magic-Swift-Bus",4,4,31,5,6.2,"WatchEvent",31,5,6.2,0.2
"418","saimaz/docker-fpm",5,1,17,3,5.66667,"PushEvent",17,3,5.66667,0.3
"419","ricco381/yii2-ticket",5,2,146,7,20.85714,"IssueCommentEvent",146,7,20.85714,0.1
"420","cedx/yii2-mustache",11,1,123,4,30.75,"CreateEvent",123,4,30.75,0.3
"421","o-sam-o/yayimdbs",1,1,9,4,2.25,"MemberEvent",9,4,2.25,0.3
"422","logibit/Logibit.Hawk",1,1,36,9,4,"ForkEvent",36,9,4,0.1
"423","MattUebel/splunk_UF_hardening",1,1,24,10,2.4,"ForkEvent",24,10,2.4,0.1
"424","pareshkhaneja/BudgetCalculator",1,1,26,3,8.66667,"WatchEvent",26,3,8.66667,0.3
"425","jpbonson/SBBFramework",2,1,53,5,10.6,"CreateEvent",53,5,10.6,0.2
"426","BlayzerQ/MachineGuardLogParser",3,3,20,4,5,"ForkEvent",20,4,5,0.3
"427","xerosanyam/dev",3,3,21,4,5.25,"WatchEvent",21,4,5.25,0.3
"428","adrioter94/ISI-Project",8,2,13,3,4.33333,"PushEvent",13,3,4.33333,0.3
"429","base2Services/base2-cookbook",9,8,123,11,11.18182,"ForkEvent",123,11,11.18182,0.1
"430","MattUebel/splunk_UF_hardening",12,1,24,10,2.4,"PushEvent",24,10,2.4,0.1
"431","GtrCraft/Optimus_Osprey",15,1,22,4,5.5,"PushEvent",22,4,5.5,0.3
"432","auth0/contact-form",39,3,94,7,13.42857,"PushEvent",94,7,13.42857,0.1
"433","hmrc/fset-faststream",114,1,3316,13,255.07692,"ReleaseEvent",3316,13,255.07692,0.1
"434","sonots/oneline_log_formatter",1,1,18,10,1.8,"ForkEvent",18,10,1.8,0.1
"435","NuDoq/Community",1,1,18,16,1.125,"PushEvent",18,16,1.125,0.1
"436","alestic/aws-route53-wipe-hosted-zone",2,2,7,5,1.4,"ForkEvent",7,5,1.4,0.2
"437","Chuckland/sketch-number-artboards",5,1,12,6,2,"PushEvent",12,6,2,0.2
"438","hmrc/fset-faststream",1181,12,3316,13,255.07692,"PushEvent",3316,13,255.07692,0.1
"439","polyglotted/xpath-stax",4,1,21,10,2.1,"PushEvent",21,10,2.1,0.1
"440","hmrc/fset-faststream",1,1,3316,13,255.07692,"WatchEvent",3316,13,255.07692,0.1
"441","Deligor6321/proprietary_vendor_xiaomi_ido",3,1,14,4,3.5,"CreateEvent",14,4,3.5,0.3
"442","radugeorge/FP-stuff",2,1,14,3,4.66667,"CreateEvent",14,3,4.66667,0.3
"443","aaronpk/webmention",7,4,90,18,5,"IssuesEvent",90,18,5,0.1
"444","u0u0/Rapid2D",1,1,10,7,1.42857,"ForkEvent",10,7,1.42857,0.1
"445","himanshub16/tweelyser",20,2,25,3,8.33333,"PushEvent",25,3,8.33333,0.3
"446","hkparker/imux",3,3,11,4,2.75,"WatchEvent",11,4,2.75,0.3
"447","himanshub16/tweelyser",2,1,25,3,8.33333,"CreateEvent",25,3,8.33333,0.3
"448","logibit/Logibit.Hawk",3,3,36,9,4,"IssuesEvent",36,9,4,0.1
"449","peace-maker/lysis-java",3,3,27,11,2.45455,"PullRequestEvent",27,11,2.45455,0.1
"450","peace-maker/lysis-java",7,1,27,11,2.45455,"PushEvent",27,11,2.45455,0.1
"451","digigene/account-authenticator",5,3,74,12,6.16667,"IssuesEvent",74,12,6.16667,0.1
"452","digigene/account-authenticator",2,1,74,12,6.16667,"MemberEvent",74,12,6.16667,0.1
"453","null77/d3d11-driver-bugs",16,3,79,4,19.75,"PullRequestEvent",79,4,19.75,0.3
"454","eclipsesource/tabris-js-experiments",4,1,80,3,26.66667,"PullRequestEvent",80,3,26.66667,0.3
"455","cloudyr/aws.sqs",4,2,21,5,4.2,"IssueCommentEvent",21,5,4.2,0.2
