"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"288","narenaryan/Salary-API",12,12,33,30,1.1,"ForkEvent",33,30,1.1,0
"289","PascalCoin/PascalCoin",8,4,208,24,8.66667,"ForkEvent",208,24,8.66667,0
"290","resque/redis-namespace",5,2,87,55,1.58182,"PushEvent",87,55,1.58182,0
"291","renard314/textfairy",8,1,249,160,1.55625,"PushEvent",249,160,1.55625,0
"292","jonas747/discorder",50,1,90,21,4.28571,"PushEvent",90,21,4.28571,0
"293","postcss/autoprefixer",51,1,2698,2121,1.27204,"PushEvent",2698,2121,1.27204,0
"294","matsuu/azure-isucon-templates",41,41,72,48,1.5,"WatchEvent",72,48,1.5,0
"295","RobertBeckebans/RBDOOM-3-BFG",62,59,384,116,3.31034,"WatchEvent",384,116,3.31034,0
"296","wangxg2016/vue-bulma",83,81,150,101,1.48515,"WatchEvent",150,101,1.48515,0
"297","rpodgorny/unionfs-fuse",22,22,75,36,2.08333,"WatchEvent",75,36,2.08333,0
"298","embulk/embulk",36,4,864,211,4.09479,"CreateEvent",864,211,4.09479,0
"299","PascalCoin/PascalCoin",15,1,208,24,8.66667,"CreateEvent",208,24,8.66667,0
"300","NuCivic/react-dashboard",5,2,375,33,11.36364,"DeleteEvent",375,33,11.36364,0
"301","DevMate/DevMateKit",11,7,65,32,2.03125,"IssuesEvent",65,32,2.03125,0
"302","subesokun/atom-tree-view-git-status",30,16,131,26,5.03846,"IssuesEvent",131,26,5.03846,0
"303","blowdart/idunno.CookieSharing",5,4,76,45,1.68889,"IssuesEvent",76,45,1.68889,0
"304","JakeHL/NitroStream",2,2,93,32,2.90625,"PullRequestEvent",93,32,2.90625,0
"305","allanlw/cache_size",2,2,32,24,1.33333,"PullRequestEvent",32,24,1.33333,0
"306","firebug/har-export-trigger",4,2,65,29,2.24138,"PullRequestEvent",65,29,2.24138,0
"307","auth0/angular-jwt",126,43,556,298,1.86577,"IssueCommentEvent",556,298,1.86577,0
"308","willdurand/Hateoas",3,1,123,101,1.21782,"PullRequestReviewCommentEvent",123,101,1.21782,0
"309","pylerSM/NoDeviceCheck",4,4,87,40,2.175,"ForkEvent",87,40,2.175,0
"310","projectmesa/mesa",137,3,1049,164,6.39634,"PushEvent",1049,164,6.39634,0
"311","vorpaljs/bash-parser",42,42,495,48,10.3125,"WatchEvent",495,48,10.3125,0
"312","SinaVDDeveloper/sinavideo_playersdk",146,146,238,209,1.13876,"WatchEvent",238,209,1.13876,0
"313","borismus/keysocket",23,23,58,48,1.20833,"WatchEvent",58,48,1.20833,0
"314","eladnava/applicationize",36,36,131,53,2.4717,"WatchEvent",131,53,2.4717,0
"315","japaric/f3",50,1,761,34,22.38235,"CreateEvent",761,34,22.38235,0
"316","NuCivic/react-dashboard",33,2,375,33,11.36364,"CreateEvent",375,33,11.36364,0
"317","postcss/autoprefixer",10,1,2698,2121,1.27204,"CreateEvent",2698,2121,1.27204,0
"318","vorpaljs/bash-parser",8,2,495,48,10.3125,"DeleteEvent",495,48,10.3125,0
"319","spark3dp/ember-firmware",5,1,140,23,6.08696,"DeleteEvent",140,23,6.08696,0
"320","PascalCoin/PascalCoin",4,1,208,24,8.66667,"DeleteEvent",208,24,8.66667,0
"321","ajoberstar/grgit",37,14,165,56,2.94643,"IssuesEvent",165,56,2.94643,0
"322","eladnava/applicationize",25,11,131,53,2.4717,"IssuesEvent",131,53,2.4717,0
"323","skylightio/skylight-ruby",26,7,243,73,3.32877,"PullRequestEvent",243,73,3.32877,0
"324","embulk/embulk",107,12,864,211,4.09479,"PullRequestEvent",864,211,4.09479,0
"325","jaydeepw/poly-picker",26,22,99,68,1.45588,"IssueCommentEvent",99,68,1.45588,0
"326","RobertBeckebans/RBDOOM-3-BFG",31,27,384,116,3.31034,"ForkEvent",384,116,3.31034,0
"327","embulk/embulk",69,3,864,211,4.09479,"PushEvent",864,211,4.09479,0
"328","mycncart/mycncart",54,1,320,85,3.76471,"PushEvent",320,85,3.76471,0
"329","sitexw/BlockAdBlock",89,89,133,108,1.23148,"WatchEvent",133,108,1.23148,0
"330","MISTLab/Buzz",18,17,59,21,2.80952,"WatchEvent",59,21,2.80952,0
"331","cbfinn/gps",87,85,606,138,4.3913,"WatchEvent",606,138,4.3913,0
"332","MCUdude/MightyCore",4,1,269,45,5.97778,"CreateEvent",269,45,5.97778,0
"333","rpodgorny/unionfs-fuse",10,4,75,36,2.08333,"IssuesEvent",75,36,2.08333,0
"334","ralphbean/ansi2html",7,5,72,44,1.63636,"PullRequestEvent",72,44,1.63636,0
"335","mycncart/mycncart",14,4,320,85,3.76471,"PullRequestEvent",320,85,3.76471,0
"336","MISTLab/Buzz",2,2,59,21,2.80952,"PullRequestEvent",59,21,2.80952,0
"337","natefaubion/sparkler",3,2,66,59,1.11864,"IssueCommentEvent",66,59,1.11864,0
"338","postcss/autoprefixer",4,2,2698,2121,1.27204,"CommitCommentEvent",2698,2121,1.27204,0
"339","yuanyan/react-timesheet",1,1,51,51,1,"ForkEvent",51,51,1,0
"340","CartoDB/CartoDB-SQL-API",9,8,727,33,22.0303,"ForkEvent",727,33,22.0303,0
"341","DevMate/DevMateKit",1,1,65,32,2.03125,"PushEvent",65,32,2.03125,0
"342","apache/shiro",99,1,846,565,1.49735,"PushEvent",846,565,1.49735,0
"343","infobyte/CVE-2016-2776",8,3,47,37,1.27027,"PushEvent",47,37,1.27027,0
"344","mycncart/mycncart",60,58,320,85,3.76471,"WatchEvent",320,85,3.76471,0
"345","matsuu/azure-isucon-templates",4,1,72,48,1.5,"CreateEvent",72,48,1.5,0
"346","Bogdanp/elm-time",11,1,104,25,4.16,"CreateEvent",104,25,4.16,0
"347","CartoDB/CartoDB-SQL-API",82,2,727,33,22.0303,"DeleteEvent",727,33,22.0303,0
"348","mycncart/mycncart",11,1,320,85,3.76471,"DeleteEvent",320,85,3.76471,0
"349","mycncart/mycncart",98,4,320,85,3.76471,"IssuesEvent",320,85,3.76471,0
"350","resque/redis-namespace",5,2,87,55,1.58182,"PullRequestReviewCommentEvent",87,55,1.58182,0
"351","actionless/oomox",9,9,371,110,3.37273,"ForkEvent",371,110,3.37273,0
"352","alexch/learn_ruby",26,24,44,40,1.1,"ForkEvent",44,40,1.1,0
"353","phodal/ideas",29,28,245,148,1.65541,"ForkEvent",245,148,1.65541,0
"354","DevMate/DevMateKit",16,16,65,32,2.03125,"WatchEvent",65,32,2.03125,0
"355","olliethepikachu/MusicDownloader",13,13,71,20,3.55,"WatchEvent",71,20,3.55,0
"356","sixhobbits/python-telegram-tutorial",32,32,46,36,1.27778,"WatchEvent",46,36,1.27778,0
"357","resque/redis-namespace",2,1,87,55,1.58182,"CreateEvent",87,55,1.58182,0
"358","sockjs/sockjs-node",15,11,274,188,1.45745,"IssuesEvent",274,188,1.45745,0
"359","spark/particle-dev",4,1,191,42,4.54762,"ReleaseEvent",191,42,4.54762,0
"360","sockjs/sockjs-node",1,1,274,188,1.45745,"PullRequestReviewCommentEvent",274,188,1.45745,0
"361","kevinjqiu/cdbcli",20,2,448,23,19.47826,"PullRequestReviewCommentEvent",448,23,19.47826,0
"362","kidloserme/ListVideoPlayer",4,4,21,21,1,"ForkEvent",21,21,1,0
"363","DmitryUlyanov/neural-style-audio-tf",2,1,131,118,1.11017,"PushEvent",131,118,1.11017,0
"364","iMasanari/cmd-eikana",107,106,232,124,1.87097,"WatchEvent",232,124,1.87097,0
"365","apache/shiro",6,1,846,565,1.49735,"DeleteEvent",846,565,1.49735,0
"366","ches/docker-kafka",11,6,118,73,1.61644,"PullRequestEvent",118,73,1.61644,0
"367","nidium/Nidium",4,2,721,153,4.71242,"CommitCommentEvent",721,153,4.71242,0
"368","nidium/Nidium",13,2,721,153,4.71242,"PullRequestReviewCommentEvent",721,153,4.71242,0
"369","sensu/sensu-ansible",6,2,252,60,4.2,"PullRequestReviewCommentEvent",252,60,4.2,0
"370","NeglectedByBoss/TV_FrameWork",6,6,27,26,1.03846,"ForkEvent",27,26,1.03846,0
"371","eladnava/applicationize",5,5,131,53,2.4717,"ForkEvent",131,53,2.4717,0
"372","nidium/Nidium",371,3,721,153,4.71242,"PushEvent",721,153,4.71242,0
"373","mirjalil/DataScience",26,26,144,32,4.5,"WatchEvent",144,32,4.5,0
"374","jonas747/discorder",17,17,90,21,4.28571,"WatchEvent",90,21,4.28571,0
"375","Snakeice/RebDroid",2,1,44,26,1.69231,"IssuesEvent",44,26,1.69231,0
"376","polyml/polyml",23,6,129,45,2.86667,"IssueCommentEvent",129,45,2.86667,0
"377","mschwarzmueller/laravel-complete-intro",1,1,52,45,1.15556,"IssueCommentEvent",52,45,1.15556,0
"378","jaydeepw/poly-picker",1,1,99,68,1.45588,"CommitCommentEvent",99,68,1.45588,0
"379","rbarrois/factory_boy",9,9,160,67,2.38806,"ForkEvent",160,67,2.38806,0
"380","sockjs/sockjs-node",14,1,274,188,1.45745,"PushEvent",274,188,1.45745,0
"381","jaydeepw/poly-picker",7,1,99,68,1.45588,"PushEvent",99,68,1.45588,0
"382","AWS2/welcome",81,21,281,22,12.77273,"PushEvent",281,22,12.77273,0
"383","GavinJoyce/ember-beats",22,21,60,23,2.6087,"WatchEvent",60,23,2.6087,0
"384","NeglectedByBoss/TV_FrameWork",20,19,27,26,1.03846,"WatchEvent",27,26,1.03846,0
"385","renard314/textfairy",97,97,249,160,1.55625,"WatchEvent",249,160,1.55625,0
"386","nidium/Nidium",149,148,721,153,4.71242,"WatchEvent",721,153,4.71242,0
"387","auth0/angular-jwt",12,1,556,298,1.86577,"CreateEvent",556,298,1.86577,0
"388","CartoDB/CartoDB-SQL-API",51,10,727,33,22.0303,"IssuesEvent",727,33,22.0303,0
"389","sensu/sensu-ansible",37,14,252,60,4.2,"IssuesEvent",252,60,4.2,0
"390","kevinjqiu/cdbcli",2,1,448,23,19.47826,"MemberEvent",448,23,19.47826,0
"391","actionless/oomox",15,1,371,110,3.37273,"ReleaseEvent",371,110,3.37273,0
"392","HelloYeah/Gomoku-Game",16,16,86,68,1.26471,"ForkEvent",86,68,1.26471,0
"393","opensanca/trilha-javascript",16,15,177,47,3.76596,"ForkEvent",177,47,3.76596,0
"394","Shazwazza/UmbracoIdentity",7,7,59,24,2.45833,"ForkEvent",59,24,2.45833,0
"395","spark3dp/ember-firmware",12,12,140,23,6.08696,"ForkEvent",140,23,6.08696,0
"396","Baeldung/spring-security-registration",33,33,97,73,1.32877,"ForkEvent",97,73,1.32877,0
"397","Bogdanp/elm-time",28,1,104,25,4.16,"PushEvent",104,25,4.16,0
"398","mattn/twty",3,1,31,24,1.29167,"PushEvent",31,24,1.29167,0
"399","mattn/twty",22,22,31,24,1.29167,"WatchEvent",31,24,1.29167,0
"400","projectmesa/mesa",29,3,1049,164,6.39634,"CreateEvent",1049,164,6.39634,0
"401","ralphbean/ansi2html",2,2,72,44,1.63636,"IssuesEvent",72,44,1.63636,0
"402","redux-effects/redux-effects-fetch",1,1,23,22,1.04545,"IssuesEvent",23,22,1.04545,0
"403","flyway/flyway",2,1,1311,762,1.72047,"ReleaseEvent",1311,762,1.72047,0
"404","mafintosh/media-recorder-stream",6,3,58,29,2,"PullRequestEvent",58,29,2,0
"405","vorpaljs/bash-parser",11,3,495,48,10.3125,"PullRequestEvent",495,48,10.3125,0
"406","CartoDB/CartoDB-SQL-API",111,7,727,33,22.0303,"PullRequestEvent",727,33,22.0303,0
"407","ralphbean/ansi2html",30,19,72,44,1.63636,"IssueCommentEvent",72,44,1.63636,0
"408","flyway/flyway",1,1,1311,762,1.72047,"CommitCommentEvent",1311,762,1.72047,0
"409","rbarrois/factory_boy",7,3,160,67,2.38806,"PullRequestReviewCommentEvent",160,67,2.38806,0
"410","eladnava/applicationize",4,1,131,53,2.4717,"PushEvent",131,53,2.4717,0
"411","vadimkantorov/mpegflow",21,18,88,27,3.25926,"WatchEvent",88,27,3.25926,0
"412","PascalCoin/PascalCoin",20,20,208,24,8.66667,"WatchEvent",208,24,8.66667,0
"413","olliethepikachu/MusicDownloader",10,4,71,20,3.55,"IssuesEvent",71,20,3.55,0
"414","mikeizbicki/HLearn",7,4,240,208,1.15385,"IssuesEvent",240,208,1.15385,0
"415","nidium/Nidium",51,6,721,153,4.71242,"IssuesEvent",721,153,4.71242,0
"416","projectknife/Projectfork",3,1,62,34,1.82353,"MemberEvent",62,34,1.82353,0
"417","PX4/Matrix",3,1,229,40,5.725,"ReleaseEvent",229,40,5.725,0
"418","sitexw/BlockAdBlock",3,3,133,108,1.23148,"PullRequestEvent",133,108,1.23148,0
"419","eladnava/applicationize",2,2,131,53,2.4717,"PullRequestEvent",131,53,2.4717,0
"420","alexch/learn_ruby",2,2,44,40,1.1,"PullRequestEvent",44,40,1.1,0
"421","mattn/twty",1,1,31,24,1.29167,"PullRequestEvent",31,24,1.29167,0
"422","cbfinn/gps",69,14,606,138,4.3913,"PullRequestEvent",606,138,4.3913,0
"423","flyway/flyway",126,120,1311,762,1.72047,"ForkEvent",1311,762,1.72047,0
"424","mafintosh/media-recorder-stream",4,1,58,29,2,"CreateEvent",58,29,2,0
"425","ytiurin/hyphen",5,1,99,39,2.53846,"CreateEvent",99,39,2.53846,0
"426","rpodgorny/unionfs-fuse",1,1,75,36,2.08333,"CreateEvent",75,36,2.08333,0
"427","polyml/polyml",1,1,129,45,2.86667,"DeleteEvent",129,45,2.86667,0
"428","wangxg2016/vue-bulma",5,4,150,101,1.48515,"IssuesEvent",150,101,1.48515,0
"429","cbfinn/gps",20,8,606,138,4.3913,"IssuesEvent",606,138,4.3913,0
"430","amitjakhu/dripicons",1,1,63,59,1.0678,"PullRequestEvent",63,59,1.0678,0
"431","rpodgorny/unionfs-fuse",4,3,75,36,2.08333,"PullRequestEvent",75,36,2.08333,0
"432","nidium/Nidium",18,6,721,153,4.71242,"PullRequestEvent",721,153,4.71242,0
"433","PascalCoin/PascalCoin",18,2,208,24,8.66667,"PullRequestEvent",208,24,8.66667,0
"434","DevMate/DevMateKit",34,12,65,32,2.03125,"IssueCommentEvent",65,32,2.03125,0
"435","vadimkantorov/mpegflow",7,7,88,27,3.25926,"ForkEvent",88,27,3.25926,0
"436","Shazwazza/UmbracoIdentity",2,1,59,24,2.45833,"PushEvent",59,24,2.45833,0
"437","subesokun/atom-tree-view-git-status",4,4,131,26,5.03846,"WatchEvent",131,26,5.03846,0
"438","rbarrois/factory_boy",3,1,160,67,2.38806,"DeleteEvent",160,67,2.38806,0
"439","renard314/textfairy",39,23,249,160,1.55625,"IssuesEvent",249,160,1.55625,0
"440","NuCivic/react-dashboard",2,1,375,33,11.36364,"IssuesEvent",375,33,11.36364,0
"441","firebug/har-export-trigger",1,1,65,29,2.24138,"ReleaseEvent",65,29,2.24138,0
"442","resque/redis-namespace",11,5,87,55,1.58182,"PullRequestEvent",87,55,1.58182,0
"443","pylerSM/NoDeviceCheck",65,21,87,40,2.175,"IssueCommentEvent",87,40,2.175,0
"444","sensu/sensu-ansible",108,18,252,60,4.2,"IssueCommentEvent",252,60,4.2,0
"445","vorpaljs/bash-parser",1,1,495,48,10.3125,"ForkEvent",495,48,10.3125,0
"446","Snakeice/RebDroid",1,1,44,26,1.69231,"CommitCommentEvent",44,26,1.69231,0
"447","sixhobbits/python-telegram-tutorial",2,1,46,36,1.27778,"CreateEvent",46,36,1.27778,0
"448","spark/particle-dev",9,1,191,42,4.54762,"DeleteEvent",191,42,4.54762,0
"449","PX4/Matrix",10,3,229,40,5.725,"IssuesEvent",229,40,5.725,0
"450","blowdart/idunno.CookieSharing",14,5,76,45,1.68889,"IssueCommentEvent",76,45,1.68889,0
"451","borismus/keysocket",19,17,58,48,1.20833,"ForkEvent",58,48,1.20833,0
"452","vadimkantorov/mpegflow",25,1,88,27,3.25926,"PushEvent",88,27,3.25926,0
"453","japaric/f3",46,6,761,34,22.38235,"IssuesEvent",761,34,22.38235,0
"454","MCUdude/MightyCore",46,1,269,45,5.97778,"PushEvent",269,45,5.97778,0
"455","amitjakhu/dripicons",49,49,63,59,1.0678,"WatchEvent",63,59,1.0678,0
"456","vorpaljs/bash-parser",174,2,495,48,10.3125,"PushEvent",495,48,10.3125,0
"457","hawx1993/Front-end-Interview-questions",299,299,1014,893,1.1355,"ForkEvent",1014,893,1.1355,0
"458","willard-yuan/CNN-for-Image-Retrieval",33,33,96,87,1.10345,"ForkEvent",96,87,1.10345,0
"459","cbfinn/gps",54,53,606,138,4.3913,"ForkEvent",606,138,4.3913,0
"460","auth0/angular-jwt",35,3,556,298,1.86577,"PushEvent",556,298,1.86577,0
"461","ajoberstar/grgit",23,1,165,56,2.94643,"PushEvent",165,56,2.94643,0
"462","skylightio/skylight-ruby",27,27,243,73,3.32877,"WatchEvent",243,73,3.32877,0
"463","PX4/Matrix",14,13,229,40,5.725,"WatchEvent",229,40,5.725,0
"464","actionless/oomox",15,1,371,110,3.37273,"CreateEvent",371,110,3.37273,0
"465","JakeHL/NitroStream",15,9,93,32,2.90625,"IssuesEvent",93,32,2.90625,0
"466","vorpaljs/bash-parser",57,4,495,48,10.3125,"IssuesEvent",495,48,10.3125,0
"467","firebug/har-export-trigger",14,8,65,29,2.24138,"IssuesEvent",65,29,2.24138,0
"468","sockjs/sockjs-node",13,9,274,188,1.45745,"PullRequestEvent",274,188,1.45745,0
"469","gildas-lormeau/SingleFile",2,2,38,24,1.58333,"IssueCommentEvent",38,24,1.58333,0
"470","raphaelcohn/bish-bosh",10,3,37,26,1.42308,"IssueCommentEvent",37,26,1.42308,0
"471","willdurand/Hateoas",15,9,123,101,1.21782,"IssueCommentEvent",123,101,1.21782,0
"472","pydanny/cookiecutter-django",12,7,3692,950,3.88632,"CommitCommentEvent",3692,950,3.88632,0
"473","MCUdude/MightyCore",11,9,269,45,5.97778,"ForkEvent",269,45,5.97778,0
"474","ralphbean/ansi2html",7,7,72,44,1.63636,"ForkEvent",72,44,1.63636,0
"475","Bernardstanislas/eslint-bot",7,7,30,28,1.07143,"ForkEvent",30,28,1.07143,0
"476","allanlw/cache_size",3,1,32,24,1.33333,"PushEvent",32,24,1.33333,0
"477","flar2/kenzo",16,1,66,28,2.35714,"PushEvent",66,28,2.35714,0
"478","faylang/fay",10,1,77,49,1.57143,"PushEvent",77,49,1.57143,0
"479","MISTLab/Buzz",28,2,59,21,2.80952,"PushEvent",59,21,2.80952,0
"480","japaric/f3",26,26,761,34,22.38235,"WatchEvent",761,34,22.38235,0
"481","ajoberstar/grgit",32,31,165,56,2.94643,"WatchEvent",165,56,2.94643,0
"482","mschwarzmueller/laravel-complete-intro",24,24,52,45,1.15556,"WatchEvent",52,45,1.15556,0
"483","spark/particle-dev",20,2,191,42,4.54762,"CreateEvent",191,42,4.54762,0
"484","iMasanari/cmd-eikana",2,1,232,124,1.87097,"DeleteEvent",232,124,1.87097,0
"485","PX4/Matrix",1,1,229,40,5.725,"CommitCommentEvent",229,40,5.725,0
"486","pydanny/cookiecutter-django",25,10,3692,950,3.88632,"PullRequestReviewCommentEvent",3692,950,3.88632,0
"487","faylang/fay",46,46,77,49,1.57143,"WatchEvent",77,49,1.57143,0
"488","ajoberstar/grgit",7,1,165,56,2.94643,"CreateEvent",165,56,2.94643,0
"489","PX4/Matrix",10,3,229,40,5.725,"CreateEvent",229,40,5.725,0
"490","flar2/kenzo",1,1,66,28,2.35714,"DeleteEvent",66,28,2.35714,0
"491","nidium/Nidium",4,2,721,153,4.71242,"DeleteEvent",721,153,4.71242,0
"492","spark/particle-dev",1,1,191,42,4.54762,"GollumEvent",191,42,4.54762,0
"493","projectknife/Projectfork",31,26,62,34,1.82353,"IssuesEvent",62,34,1.82353,0
"494","PascalCoin/PascalCoin",13,3,208,24,8.66667,"IssueCommentEvent",208,24,8.66667,0
"495","mycncart/mycncart",1,1,320,85,3.76471,"CommitCommentEvent",320,85,3.76471,0
"496","polyml/polyml",4,4,129,45,2.86667,"ForkEvent",129,45,2.86667,0
"497","auth0/angular-jwt",53,52,556,298,1.86577,"ForkEvent",556,298,1.86577,0
"498","angular-ui/ui-sortable",59,57,539,270,1.9963,"ForkEvent",539,270,1.9963,0
"499","kidloserme/ListVideoPlayer",17,17,21,21,1,"WatchEvent",21,21,1,0
"500","olliethepikachu/MusicDownloader",6,1,71,20,3.55,"CreateEvent",71,20,3.55,0
"501","skylightio/skylight-ruby",1,1,243,73,3.32877,"DeleteEvent",243,73,3.32877,0
"502","SinaVDDeveloper/sinavideo_playersdk",2,2,238,209,1.13876,"IssuesEvent",238,209,1.13876,0
"503","sitexw/BlockAdBlock",9,3,133,108,1.23148,"IssuesEvent",133,108,1.23148,0
"504","spark3dp/ember-firmware",2,1,140,23,6.08696,"IssuesEvent",140,23,6.08696,0
"505","phodal/ideas",52,1,245,148,1.65541,"IssuesEvent",245,148,1.65541,0
"506","mr-ping/RabbitMQ_into_Chinese",2,2,104,87,1.1954,"IssuesEvent",104,87,1.1954,0
"507","Baeldung/spring-security-registration",10,4,97,73,1.32877,"PullRequestEvent",97,73,1.32877,0
"508","sensu/sensu-ansible",28,8,252,60,4.2,"PullRequestEvent",252,60,4.2,0
"509","olliethepikachu/MusicDownloader",16,4,71,20,3.55,"IssueCommentEvent",71,20,3.55,0
"510","mikeizbicki/HLearn",24,5,240,208,1.15385,"IssueCommentEvent",240,208,1.15385,0
"511","woboq/verdigris",7,2,65,44,1.47727,"IssueCommentEvent",65,44,1.47727,0
"512","mattn/twty",3,3,31,24,1.29167,"ForkEvent",31,24,1.29167,0
"513","raphaelcohn/bish-bosh",1,1,37,26,1.42308,"PushEvent",37,26,1.42308,0
"514","spark/particle-dev",31,2,191,42,4.54762,"PushEvent",191,42,4.54762,0
"515","projectknife/Projectfork",7,1,62,34,1.82353,"PushEvent",62,34,1.82353,0
"516","JakeHL/NitroStream",8,1,93,32,2.90625,"CreateEvent",93,32,2.90625,0
"517","jonas747/discorder",3,2,90,21,4.28571,"IssuesEvent",90,21,4.28571,0
"518","actionless/oomox",36,15,371,110,3.37273,"IssuesEvent",371,110,3.37273,0
"519","Baeldung/spring-security-registration",5,1,97,73,1.32877,"MemberEvent",97,73,1.32877,0
"520","sensu/sensu-ansible",3,2,252,60,4.2,"MemberEvent",252,60,4.2,0
"521","postcss/autoprefixer",9,1,2698,2121,1.27204,"ReleaseEvent",2698,2121,1.27204,0
"522","japaric/f3",94,2,761,34,22.38235,"PullRequestEvent",761,34,22.38235,0
"523","apache/shiro",60,15,846,565,1.49735,"PullRequestEvent",846,565,1.49735,0
"524","Bernardstanislas/eslint-bot",1,1,30,28,1.07143,"PullRequestEvent",30,28,1.07143,0
"525","faylang/fay",2,2,77,49,1.57143,"PullRequestEvent",77,49,1.57143,0
"526","SinaVDDeveloper/sinavideo_playersdk",4,3,238,209,1.13876,"IssueCommentEvent",238,209,1.13876,0
"527","spark3dp/ember-firmware",8,2,140,23,6.08696,"IssueCommentEvent",140,23,6.08696,0
"528","vadimkantorov/mpegflow",23,7,88,27,3.25926,"IssueCommentEvent",88,27,3.25926,0
"529","postcss/autoprefixer",1,1,2698,2121,1.27204,"DeleteEvent",2698,2121,1.27204,0
"530","faylang/fay",4,4,77,49,1.57143,"ForkEvent",77,49,1.57143,0
"531","willdurand/Hateoas",4,4,123,101,1.21782,"ForkEvent",123,101,1.21782,0
"532","natefaubion/sparkler",6,6,66,59,1.11864,"ForkEvent",66,59,1.11864,0
"533","faylang/fay",6,2,77,49,1.57143,"IssuesEvent",77,49,1.57143,0
"534","Baeldung/spring-security-registration",8,2,97,73,1.32877,"PushEvent",97,73,1.32877,0
"535","mycncart/mycncart",18,1,320,85,3.76471,"ReleaseEvent",320,85,3.76471,0
"536","rpodgorny/unionfs-fuse",19,8,75,36,2.08333,"IssueCommentEvent",75,36,2.08333,0
"537","cbfinn/gps",29,3,606,138,4.3913,"DeleteEvent",606,138,4.3913,0
"538","opensanca/trilha-javascript",33,32,177,47,3.76596,"WatchEvent",177,47,3.76596,0
"539","postcss/autoprefixer",361,82,2698,2121,1.27204,"IssueCommentEvent",2698,2121,1.27204,0
"540","postcss/autoprefixer",1902,1892,2698,2121,1.27204,"WatchEvent",2698,2121,1.27204,0
"541","apache/shiro",238,232,846,565,1.49735,"ForkEvent",846,565,1.49735,0
"542","infobyte/CVE-2016-2776",11,11,47,37,1.27027,"ForkEvent",47,37,1.27027,0
"543","olliethepikachu/MusicDownloader",4,4,71,20,3.55,"ForkEvent",71,20,3.55,0
"544","Thekla/thekla_atlas",6,6,64,54,1.18519,"ForkEvent",64,54,1.18519,0
"545","amitjakhu/dripicons",12,12,63,59,1.0678,"ForkEvent",63,59,1.0678,0
"546","learn-co-students/my_all-v-000",1,1,312,158,1.97468,"PushEvent",312,158,1.97468,0
"547","Thekla/thekla_atlas",4,1,64,54,1.18519,"PushEvent",64,54,1.18519,0
"548","ytiurin/hyphen",34,33,99,39,2.53846,"WatchEvent",99,39,2.53846,0
"549","hawx1993/Front-end-Interview-questions",715,677,1014,893,1.1355,"WatchEvent",1014,893,1.1355,0
"550","spark3dp/ember-firmware",7,2,140,23,6.08696,"CreateEvent",140,23,6.08696,0
"551","matsuu/azure-isucon-templates",1,1,72,48,1.5,"IssuesEvent",72,48,1.5,0
"552","auth0/angular-jwt",68,34,556,298,1.86577,"IssuesEvent",556,298,1.86577,0
"553","Shazwazza/UmbracoIdentity",14,10,59,24,2.45833,"IssuesEvent",59,24,2.45833,0
"554","kevinjqiu/cdbcli",36,5,448,23,19.47826,"IssueCommentEvent",448,23,19.47826,0
"555","actionless/oomox",89,15,371,110,3.37273,"IssueCommentEvent",371,110,3.37273,0
"556","kevinjqiu/cdbcli",1,1,448,23,19.47826,"ForkEvent",448,23,19.47826,0
"557","XL2014/suixiang",5,5,27,26,1.03846,"ForkEvent",27,26,1.03846,0
"558","borismus/keysocket",1,1,58,48,1.20833,"PushEvent",58,48,1.20833,0
"559","NeglectedByBoss/TV_FrameWork",1,1,27,26,1.03846,"PushEvent",27,26,1.03846,0
"560","cbfinn/gps",77,5,606,138,4.3913,"PushEvent",606,138,4.3913,0
"561","projectmesa/mesa",111,108,1049,164,6.39634,"WatchEvent",1049,164,6.39634,0
"562","jonas747/discorder",2,1,90,21,4.28571,"ReleaseEvent",90,21,4.28571,0
"563","ajoberstar/grgit",11,4,165,56,2.94643,"PullRequestEvent",165,56,2.94643,0
"564","ytiurin/hyphen",15,4,99,39,2.53846,"IssueCommentEvent",99,39,2.53846,0
"565","AWS2/welcome",1,1,281,22,12.77273,"IssueCommentEvent",281,22,12.77273,0
"566","mafintosh/media-recorder-stream",3,3,58,29,2,"ForkEvent",58,29,2,0
"567","woboq/verdigris",5,5,65,44,1.47727,"ForkEvent",65,44,1.47727,0
"568","pydanny/cookiecutter-django",677,6,3692,950,3.88632,"PushEvent",3692,950,3.88632,0
"569","CartoDB/CartoDB-SQL-API",268,4,727,33,22.0303,"PushEvent",727,33,22.0303,0
"570","flar2/kenzo",23,17,66,28,2.35714,"WatchEvent",66,28,2.35714,0
"571","sockjs/sockjs-node",2,1,274,188,1.45745,"CreateEvent",274,188,1.45745,0
"572","HelloYeah/Gomoku-Game",4,1,86,68,1.26471,"CreateEvent",86,68,1.26471,0
"573","PX4/Matrix",13,2,229,40,5.725,"DeleteEvent",229,40,5.725,0
"574","PascalCoin/PascalCoin",73,2,208,24,8.66667,"GollumEvent",208,24,8.66667,0
"575","Baeldung/spring-security-registration",1,1,97,73,1.32877,"IssuesEvent",97,73,1.32877,0
"576","PascalCoin/PascalCoin",8,4,208,24,8.66667,"IssuesEvent",208,24,8.66667,0
"577","cbfinn/gps",4,1,606,138,4.3913,"MemberEvent",606,138,4.3913,0
