"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"281","framgia/fels_200",3,1,7,5,1.4,"CreateEvent",7,5,1.4,0.2
"282","IcaliaLabs/sepomex",2,2,48,14,3.42857,"CreateEvent",48,14,3.42857,0.1
"283","crazyglasses/genie",1,1,31,4,7.75,"IssueCommentEvent",31,4,7.75,0.3
"284","liulei1007/svm",2,1,437,4,109.25,"IssueCommentEvent",437,4,109.25,0.3
"285","Softmotions/ejdb-python",2,1,8,6,1.33333,"IssueCommentEvent",8,6,1.33333,0.2
"286","achurch/decaf-emu",4,1,643,5,128.6,"ForkEvent",643,5,128.6,0.2
"287","MaxCDN/node-maxcdn",8,1,40,8,5,"PushEvent",40,8,5,0.1
"288","jcherqui/rdcli",38,1,87,6,14.5,"PushEvent",87,6,14.5,0.2
"289","jjv360/InfoWatch",1,1,10,4,2.5,"WatchEvent",10,4,2.5,0.3
"290","manspaniel/node-omega-gpio",2,2,3,3,1,"WatchEvent",3,3,1,0.3
"291","chatid/iframe-transport",7,2,18,3,6,"CreateEvent",18,3,6,0.3
"292","liulei1007/svm",2,1,437,4,109.25,"CreateEvent",437,4,109.25,0.3
"293","idanwe/ionic-whatsapp",1,1,15,14,1.07143,"IssuesEvent",15,14,1.07143,0.1
"294","Alexander1002/rails-scrap",1,1,12,3,4,"MemberEvent",12,3,4,0.3
"295","NethServer/nethserver-firewall-base",45,3,128,6,21.33333,"PullRequestEvent",128,6,21.33333,0.2
"296","liampauling/betfairlightweight",68,1,169,13,13,"PushEvent",169,13,13,0.1
"297","NethServer/nethserver-firewall-base",1,1,128,6,21.33333,"DeleteEvent",128,6,21.33333,0.2
"298","insthync/suriyun-unet-mmorpg",39,1,65,5,13,"GollumEvent",65,5,13,0.2
"299","jcherqui/rdcli",3,2,87,6,14.5,"IssuesEvent",87,6,14.5,0.2
"300","energiekollektiv/openmod.sh",1,1,84,5,16.8,"MemberEvent",84,5,16.8,0.2
"301","crazyglasses/genie",4,3,31,4,7.75,"ForkEvent",31,4,7.75,0.3
"302","IcaliaLabs/sepomex",1,1,48,14,3.42857,"ForkEvent",48,14,3.42857,0.1
"303","shehzan10/arrayfire",132,1,256,4,64,"PushEvent",256,4,64,0.3
"304","admob-google/admob-phonegap",2,1,6,4,1.5,"PushEvent",6,4,1.5,0.3
"305","besimaltnok/scapy-cheatsheet",4,4,5,4,1.25,"WatchEvent",5,4,1.25,0.3
"306","daviddrell/visualsc",1,1,4,3,1.33333,"CreateEvent",4,3,1.33333,0.3
"307","inspirehep/inspirehep-search-js",1,1,83,5,16.6,"CreateEvent",83,5,16.6,0.2
"308","rmodbus/rmodbus",4,1,29,6,4.83333,"MemberEvent",29,6,4.83333,0.2
"309","liampauling/betfairlightweight",4,1,169,13,13,"ReleaseEvent",169,13,13,0.1
"310","achurch/decaf-emu",3,2,643,5,128.6,"CommitCommentEvent",643,5,128.6,0.2
"311","MaxCDN/node-maxcdn",2,2,40,8,5,"ForkEvent",40,8,5,0.1
"312","Blocss/blocss",1,1,5,4,1.25,"ForkEvent",5,4,1.25,0.3
"313","easydigitaldownloads/edd-per-product-emails",9,3,56,11,5.09091,"PushEvent",56,11,5.09091,0.1
"314","MalteKurz/VineCopulaCPP",1,1,3,3,1,"WatchEvent",3,3,1,0.3
"315","IcaliaLabs/sepomex",9,8,48,14,3.42857,"WatchEvent",48,14,3.42857,0.1
"316","ynop/NTSpeechRecognition",3,1,12,3,4,"CreateEvent",12,3,4,0.3
"317","Freifunk-Siegerland/sites",1,1,15,3,5,"MemberEvent",15,3,5,0.3
"318","tomachalek/orzojs",1,1,32,3,10.66667,"ForkEvent",32,3,10.66667,0.3
"319","szieke/ScriptCommunicator_serial-terminal",129,1,156,9,17.33333,"PushEvent",156,9,17.33333,0.1
"320","inspirehep/inspirehep-search-js",13,1,83,5,16.6,"PushEvent",83,5,16.6,0.2
"321","archiejs/archiejs",8,7,32,7,4.57143,"WatchEvent",32,7,4.57143,0.1
"322","everypolitician-scrapers/japan",1,1,1651,4,412.75,"CreateEvent",1651,4,412.75,0.3
"323","spryker/StateMachine",20,2,111,3,37,"DeleteEvent",111,3,37,0.3
"324","muhammad-magdy/WPFToastNotification",3,3,43,16,2.6875,"IssuesEvent",43,16,2.6875,0.1
"325","jshao100/Intelligent-Search",6,1,58,4,14.5,"MemberEvent",58,4,14.5,0.3
"326","rmodbus/rmodbus",1,1,29,6,4.83333,"PullRequestEvent",29,6,4.83333,0.2
"327","bmorris3/bootcamp_demo",12,7,38,7,5.42857,"PullRequestEvent",38,7,5.42857,0.1
"328","YacoobHolden/monster-ui",1,1,546,3,182,"IssueCommentEvent",546,3,182,0.3
"329","shmup/miniboa",4,1,14,6,2.33333,"PushEvent",14,6,2.33333,0.2
"330","zetxek/jorani",1,1,12,3,4,"WatchEvent",12,3,4,0.3
"331","Mcdostone/HTML-CSS",1,1,15,3,5,"WatchEvent",15,3,5,0.3
"332","wuyumin/whatdevice",8,1,34,6,5.66667,"CreateEvent",34,6,5.66667,0.2
"333","tomachalek/orzojs",6,1,32,3,10.66667,"CreateEvent",32,3,10.66667,0.3
"334","jjv360/InfoWatch",1,1,10,4,2.5,"IssuesEvent",10,4,2.5,0.3
"335","TerranUlm/MyBB-Plugin-Teamspeak3-Sync",8,1,45,4,11.25,"ReleaseEvent",45,4,11.25,0.3
"336","shmup/miniboa",1,1,14,6,2.33333,"ReleaseEvent",14,6,2.33333,0.2
"337","updateing/mentohust-v4-proxy",5,5,28,8,3.5,"ForkEvent",28,8,3.5,0.1
"338","Fleshgrinder/google-open-sans",2,2,4,4,1,"ForkEvent",4,4,1,0.3
"339","admob-google/admob-phonegap",1,1,6,4,1.5,"ForkEvent",6,4,1.5,0.3
"340","EmceeEscher/Robot-thermo-group",607,4,642,4,160.5,"PushEvent",642,4,160.5,0.3
"341","NethServer/nethserver-firewall-base",61,4,128,6,21.33333,"PushEvent",128,6,21.33333,0.2
"342","tushar-chauhan/generator-angular2-sass-gulp-heroku",3,1,5,3,1.66667,"PushEvent",5,3,1.66667,0.3
"343","muhammad-magdy/WPFToastNotification",3,1,43,16,2.6875,"GollumEvent",43,16,2.6875,0.1
"344","samuelcouch/node-teespring",1,1,5,5,1,"IssuesEvent",5,5,1,0.2
"345","insthync/suriyun-unet-mmorpg",8,2,65,5,13,"IssueCommentEvent",65,5,13,0.2
"346","aKalisch/GOSX-Multihack",16,6,62,10,6.2,"IssueCommentEvent",62,10,6.2,0.1
"347","hseos/hseos-course",17,2,31,13,2.38462,"PushEvent",31,13,2.38462,0.1
"348","muschellij2/papayar",2,2,9,4,2.25,"WatchEvent",9,4,2.25,0.3
"349","JellyBool/laravist-demo",2,1,11,4,2.75,"CreateEvent",11,4,2.75,0.3
"350","TerranUlm/MyBB-Plugin-Teamspeak3-Sync",5,3,45,4,11.25,"IssuesEvent",45,4,11.25,0.3
"351","liampauling/betfairlightweight",23,4,169,13,13,"IssueCommentEvent",169,13,13,0.1
"352","tpope/heroku-fucking-console",1,1,9,9,1,"ForkEvent",9,9,1,0.1
"353","strands-project/rosdistro",1,1,377,4,94.25,"CommitCommentEvent",377,4,94.25,0.3
"354","rmodbus/rmodbus",1,1,29,6,4.83333,"ForkEvent",29,6,4.83333,0.2
"355","MEIZU1/meizu",2,1,8,4,2,"CreateEvent",8,4,2,0.3
"356","JellyBool/laravist-demo",2,2,11,4,2.75,"PullRequestEvent",11,4,2.75,0.3
"357","pcherenkov/udpxy",2,2,15,10,1.5,"PullRequestEvent",15,10,1.5,0.1
"358","pcherenkov/udpxy",2,1,15,10,1.5,"PushEvent",15,10,1.5,0.1
"359","rchrd2/dokku-node-js-example",3,3,4,4,1,"ForkEvent",4,4,1,0.3
"360","liulei1007/svm",3,3,437,4,109.25,"ForkEvent",437,4,109.25,0.3
"361","creativecommons/stateofthe",4,2,7,4,1.75,"IssuesEvent",7,4,1.75,0.3
"362","Zzapps/GAS2GitHub2GAS",4,2,10,3,3.33333,"PushEvent",10,3,3.33333,0.3
"363","NethServer/nethserver-firewall-base",13,3,128,6,21.33333,"CreateEvent",128,6,21.33333,0.2
"364","YacoobHolden/monster-ui",40,2,546,3,182,"PullRequestEvent",546,3,182,0.3
"365","everypolitician-scrapers/japan",1646,3,1651,4,412.75,"PushEvent",1651,4,412.75,0.3
"366","muschellij2/papayar",6,1,9,4,2.25,"PushEvent",9,4,2.25,0.3
"367","simvisage/confat",9,2,13,3,4.33333,"PushEvent",13,3,4.33333,0.3
"368","TerranUlm/MyBB-Plugin-Teamspeak3-Sync",9,1,45,4,11.25,"CreateEvent",45,4,11.25,0.3
"369","simvisage/confat",2,1,13,3,4.33333,"CreateEvent",13,3,4.33333,0.3
"370","ergolab-NCKU/labWeb",8,2,66,10,6.6,"CreateEvent",66,10,6.6,0.1
"371","szieke/ScriptCommunicator_serial-terminal",4,2,156,9,17.33333,"IssuesEvent",156,9,17.33333,0.1
"372","inspirehep/inspirehep-search-js",2,1,83,5,16.6,"MemberEvent",83,5,16.6,0.2
"373","crazyglasses/genie",12,2,31,4,7.75,"PullRequestEvent",31,4,7.75,0.3
"374","achurch/decaf-emu",2,1,643,5,128.6,"PullRequestEvent",643,5,128.6,0.2
"375","lexiht/crm",1,1,51,3,17,"IssueCommentEvent",51,3,17,0.3
"376","OpenChannelSSD/liblightnvm",7,6,568,13,43.69231,"ForkEvent",568,13,43.69231,0.1
"377","ifyoudieincanada/data-frontend",1,1,6,3,2,"PushEvent",6,3,2,0.3
"378","insthync/suriyun-unet-mmorpg",11,1,65,5,13,"PushEvent",65,5,13,0.2
"379","liulei1007/svm",428,1,437,4,109.25,"PushEvent",437,4,109.25,0.3
"380","ThePatrickStar/LearnCapstone",1,1,8,5,1.6,"PushEvent",8,5,1.6,0.2
"381","muhammad-magdy/WPFToastNotification",10,10,43,16,2.6875,"WatchEvent",43,16,2.6875,0.1
"382","muhammad-magdy/WPFToastNotification",2,1,43,16,2.6875,"ReleaseEvent",43,16,2.6875,0.1
"383","MalteKurz/VineCopulaCPP",2,2,3,3,1,"ForkEvent",3,3,1,0.3
"384","MEIZU1/meizu",6,4,8,4,2,"PushEvent",8,4,2,0.3
"385","rmodbus/rmodbus",10,1,29,6,4.83333,"PushEvent",29,6,4.83333,0.2
"386","ergolab-NCKU/labWeb",18,2,66,10,6.6,"PushEvent",66,10,6.6,0.1
"387","kevinbeaty/transducers-explained",3,3,10,4,2.5,"WatchEvent",10,4,2.5,0.3
"388","energiekollektiv/openmod.sh",6,3,84,5,16.8,"CreateEvent",84,5,16.8,0.2
"389","aKalisch/GOSX-Multihack",14,6,62,10,6.2,"IssuesEvent",62,10,6.2,0.1
"390","lexiht/crm",1,1,51,3,17,"ForkEvent",51,3,17,0.3
"391","manspaniel/node-omega-gpio",1,1,3,3,1,"ForkEvent",3,3,1,0.3
"392","geogames2/openSenseMap-API",4,4,4,4,1,"ForkEvent",4,4,1,0.3
"393","creativecommons/stateofthe",1,1,7,4,1.75,"ForkEvent",7,4,1.75,0.3
"394","Softmotions/ejdb-python",1,1,8,6,1.33333,"ForkEvent",8,6,1.33333,0.2
"395","hiphonezhu/RecyclerView-FlexibleDivider",2,2,8,5,1.6,"ForkEvent",8,5,1.6,0.2
"396","ixdi/migracions",24,8,36,8,4.5,"PushEvent",36,8,4.5,0.1
"397","Jiangxiaogang/QSV2FLV",1,1,5,5,1,"PushEvent",5,5,1,0.2
"398","Wikifab/wikifab-main",61,2,93,15,6.2,"PushEvent",93,15,6.2,0.1
"399","ynop/NTSpeechRecognition",4,3,12,3,4,"WatchEvent",12,3,4,0.3
"400","Fleshgrinder/google-open-sans",2,2,4,4,1,"WatchEvent",4,4,1,0.3
"401","Blocss/blocss",4,4,5,4,1.25,"WatchEvent",5,4,1.25,0.3
"402","crazyglasses/genie",2,1,31,4,7.75,"CreateEvent",31,4,7.75,0.3
"403","hseos/hseos-course",3,3,31,13,2.38462,"ForkEvent",31,13,2.38462,0.1
"404","easydigitaldownloads/edd-per-product-emails",5,3,56,11,5.09091,"CreateEvent",56,11,5.09091,0.1
"405","PacktPublishing/JavaScript-For-.NET-Developers",1,1,7,3,2.33333,"MemberEvent",7,3,2.33333,0.3
"406","zetxek/jorani",6,3,12,3,4,"CommitCommentEvent",12,3,4,0.3
"407","inspirehep/inspirehep-search-js",3,2,83,5,16.6,"PullRequestReviewCommentEvent",83,5,16.6,0.2
"408","bmorris3/bootcamp_demo",6,1,38,7,5.42857,"PushEvent",38,7,5.42857,0.1
"409","Falitokiniaina/EDCoW",3,3,3,3,1,"WatchEvent",3,3,1,0.3
"410","SimonSapin/rustc-test",2,2,4,3,1.33333,"WatchEvent",4,3,1.33333,0.3
"411","Alexander1002/rails-scrap",2,1,12,3,4,"CreateEvent",12,3,4,0.3
"412","rmodbus/rmodbus",7,3,29,6,4.83333,"IssueCommentEvent",29,6,4.83333,0.2
"413","muschellij2/papayar",1,1,9,4,2.25,"ForkEvent",9,4,2.25,0.3
"414","jshao100/Intelligent-Search",1,1,58,4,14.5,"DeleteEvent",58,4,14.5,0.3
"415","energiekollektiv/openmod.sh",1,1,84,5,16.8,"DeleteEvent",84,5,16.8,0.2
"416","easydigitaldownloads/edd-per-product-emails",2,2,56,11,5.09091,"DeleteEvent",56,11,5.09091,0.1
"417","OpenChannelSSD/liblightnvm",2,2,568,13,43.69231,"PullRequestEvent",568,13,43.69231,0.1
"418","insthync/suriyun-unet-mmorpg",5,3,65,5,13,"WatchEvent",65,5,13,0.2
"419","pcherenkov/udpxy",6,6,15,10,1.5,"ForkEvent",15,10,1.5,0.1
"420","crazyglasses/genie",12,1,31,4,7.75,"PushEvent",31,4,7.75,0.3
